gene,cluster_id,cluster_name,parent_id,specificity,avg_log2FC,pct.1,pct.2,p_val_adj
Mapk4,C66-51,C66-51: Tanycytes,C25-17,3.67631821581661,0.989777981181394,0.233,0.062,4.77687043347364e-36
Six6,C66-51,C66-51: Tanycytes,C25-17,1.73160948194417,0.796933909303853,0.175,0.08,9.69165518715724e-36
Cd302,C66-51,C66-51: Tanycytes,C25-17,3.05873462694241,0.768687236090239,0.19,0.047,1.57220841823415e-35
Prr16,C66-51,C66-51: Tanycytes,C25-17,18.0870602652452,0.882295622694886,0.122,0.005,1.89014468791278e-35
Gm42970,C66-51,C66-51: Tanycytes,C25-17,1.67703050978096,0.537915446533516,0.105,0.033,2.04295959042579e-35
Ece1,C66-51,C66-51: Tanycytes,C25-17,2.25233826689053,0.645406871799041,0.17,0.048,4.1808832845284e-35
Mfap2,C66-51,C66-51: Tanycytes,C25-17,4.83873961669713,0.532705278902436,0.108,0.011,7.86970332160131e-35
Mertk,C66-51,C66-51: Tanycytes,C25-17,3.34479216077258,0.586805642240803,0.113,0.019,1.24305489274825e-34
Hlf,C66-51,C66-51: Tanycytes,C25-17,1.97466263420771,0.800967574517987,0.248,0.1,1.82228819827435e-34
Igfbp4,C66-51,C66-51: Tanycytes,C25-17,4.20011278457595,0.709478510908099,0.147,0.024,2.63155297815479e-33
Sorcs3,C66-51,C66-51: Tanycytes,C25-17,6.32711671571001,0.775582049022517,0.154,0.018,2.24014537929467e-32
Lbh,C66-51,C66-51: Tanycytes,C25-17,1.5801015346487,0.654128054666396,0.185,0.076,3.89324632582238e-32
Fbxl7,C66-51,C66-51: Tanycytes,C25-17,4.15262564490736,0.776507234413571,0.122,0.022,1.04923895273143e-31
Tshr,C66-51,C66-51: Tanycytes,C25-17,4.04256513567118,0.859289207582279,0.206,0.043,1.31384675418433e-30
4930447C04Rik,C66-51,C66-51: Tanycytes,C25-17,1.94154277840475,0.647180926134916,0.146,0.048,1.6911138507374e-30
Tceal5,C66-51,C66-51: Tanycytes,C25-17,2.11885172809431,0.662141165029472,0.175,0.054,5.64011454305936e-30
Ephb1,C66-51,C66-51: Tanycytes,C25-17,3.18482346788954,0.70020941492607,0.14,0.03,2.19704555322037e-29
Rcn3,C66-51,C66-51: Tanycytes,C25-17,3.12368985794446,0.686128408103408,0.172,0.037,2.85560470635727e-29
Mgat5,C66-51,C66-51: Tanycytes,C25-17,1.84197178379455,0.86718259237063,0.29,0.136,1.11579440939752e-28
Slc7a11,C66-51,C66-51: Tanycytes,C25-17,3.3561050548753,1.09632765125926,0.149,0.048,1.43605552871263e-28
Hivep3,C66-51,C66-51: Tanycytes,C25-17,3.64861056444651,0.63574274986568,0.131,0.022,9.82979132545477e-28
Dlk1,C66-51,C66-51: Tanycytes,C25-17,4.2146159752268,1.78386071509599,0.214,0.09,9.63008815032696e-27
B3galt1,C66-51,C66-51: Tanycytes,C25-17,4.27258416382932,1.23520205684165,0.21,0.06,2.75264108045795e-26
Mxra7,C66-51,C66-51: Tanycytes,C25-17,1.75546383476113,0.55139569168779,0.155,0.048,9.09943134269525e-26
Rlbp1,C66-51,C66-51: Tanycytes,C25-17,3.34322602751885,0.546488869882889,0.103,0.016,2.27194049960516e-25
Tob2,C66-51,C66-51: Tanycytes,C25-17,1.8862930534619,0.859392201963335,0.258,0.117,4.05292458533174e-25
Kcne1l,C66-51,C66-51: Tanycytes,C25-17,1.77701260999222,0.474891300946196,0.115,0.03,1.01933352331747e-23
Asap1,C66-51,C66-51: Tanycytes,C25-17,1.50841625034701,0.770485998378687,0.277,0.141,1.25444333178809e-23
Rgs7bp,C66-51,C66-51: Tanycytes,C25-17,3.69136167609762,0.782068151715597,0.117,0.024,3.14441393028197e-23
Mafb,C66-51,C66-51: Tanycytes,C25-17,2.00593645239284,0.614430985417627,0.11,0.033,3.17712798810643e-23
Sox5,C66-51,C66-51: Tanycytes,C25-17,1.89067955697888,0.925781024451729,0.289,0.141,1.92742961832361e-21
Zfp608,C66-51,C66-51: Tanycytes,C25-17,1.86804438599959,0.91881010516592,0.306,0.15,2.32231052047975e-21
Auts2,C66-51,C66-51: Tanycytes,C25-17,1.58811605363891,0.692996096133342,0.164,0.071,1.23748498105021e-19
Dennd1a,C66-51,C66-51: Tanycytes,C25-17,1.8812712324146,0.771803582529065,0.194,0.079,2.44959944682011e-19
G0s2,C66-51,C66-51: Tanycytes,C25-17,2.47671865263623,0.710376667810393,0.128,0.036,2.77788802375055e-19
Fgf18,C66-51,C66-51: Tanycytes,C25-17,2.1323821875067,0.533095546876675,0.127,0.031,4.63961480861495e-19
Phactr1,C66-51,C66-51: Tanycytes,C25-17,2.01648207356932,0.758411399351292,0.225,0.084,1.26539600973225e-17
Nr2e1,C66-51,C66-51: Tanycytes,C25-17,1.87220664246011,0.49925510465603,0.104,0.027,2.24668821982624e-17
Sulf1,C66-51,C66-51: Tanycytes,C25-17,1.73163518505582,0.584707984564302,0.153,0.051,7.91436484709455e-17
Scn9a,C66-51,C66-51: Tanycytes,C25-17,1.52581335322954,0.586851289703671,0.142,0.054,5.45591685843562e-16
B3gat2,C66-51,C66-51: Tanycytes,C25-17,1.53772509257292,0.427145859048032,0.107,0.029,8.7922238981705e-16
P3h2,C66-51,C66-51: Tanycytes,C25-17,2.4600054511462,0.573205153665133,0.102,0.023,4.28337840254218e-14
Cap2,C66-51,C66-51: Tanycytes,C25-17,1.54929425833291,0.493977879468463,0.137,0.043,1.0254861354108e-13
Tmtc2,C66-51,C66-51: Tanycytes,C25-17,2.24985211415025,0.54669303708324,0.106,0.025,1.08204135505034e-13
Cacna2d3,C66-51,C66-51: Tanycytes,C25-17,1.85083865317764,0.570819397708991,0.106,0.032,3.19248044095771e-11
Fat3,C66-51,C66-51: Tanycytes,C25-17,2.06725506095491,0.946585212121456,0.189,0.086,1.913774777069e-10
Arhgef28,C66-51,C66-51: Tanycytes,C25-17,1.56590753993121,0.485971305495894,0.115,0.035,1.58609737101885e-09
Mdga2,C66-51,C66-51: Tanycytes,C25-17,2.26509744795811,0.728632745497015,0.142,0.045,1.00476811513961e-08
Nol4,C66-51,C66-51: Tanycytes,C25-17,2.6076370574048,0.548976222611537,0.113,0.023,1.23160050525522e-08
Gpc6,C66-51,C66-51: Tanycytes,C25-17,2.74570633193235,0.756064062416155,0.137,0.037,4.53546834703139e-08
Fgf12,C66-51,C66-51: Tanycytes,C25-17,2.09164424664665,0.512657903589865,0.101,0.024,2.6905218533139e-07
Rgs7,C66-51,C66-51: Tanycytes,C25-17,1.53302663415985,0.495979205169363,0.101,0.032,1.50005493813375e-06
Ccdc153,C66-52,C66-52: Ependymal,C25-17,90.482293414719,4.25560618523874,0.892,0.041,0
Tmem212,C66-52,C66-52: Ependymal,C25-17,58.4946471711771,3.94709455469226,0.903,0.06,0
Pcp4l1,C66-52,C66-52: Ependymal,C25-17,71.8250430935144,3.28182311784988,0.765,0.034,0
Rarres2,C66-52,C66-52: Ependymal,C25-17,7.79392698625029,3.12096314574549,0.918,0.367,0
Cd24a,C66-52,C66-52: Ependymal,C25-17,25.939209564053,3.07643559124224,0.8,0.094,0
Tm4sf1,C66-52,C66-52: Ependymal,C25-17,35.0788817881858,3.02114771381504,0.835,0.071,0
Ascc1,C66-52,C66-52: Ependymal,C25-17,27.2753943532895,2.93041426936168,0.725,0.077,0
S100b,C66-52,C66-52: Ependymal,C25-17,12.9261349986757,2.59821809018608,0.795,0.159,0
Pltp,C66-52,C66-52: Ependymal,C25-17,8.2737553024074,2.57094091317744,0.884,0.274,0
Cdhr4,C66-52,C66-52: Ependymal,C25-17,243.700285990062,2.48251564675785,0.588,0.005,0
Aebp1,C66-52,C66-52: Ependymal,C25-17,17.3866149229779,2.38590044198528,0.684,0.093,0
Sntn,C66-52,C66-52: Ependymal,C25-17,205.116990452627,2.34866782961023,0.523,0.005,0
1110017D15Rik,C66-52,C66-52: Ependymal,C25-17,10.6755492104419,2.33057764453309,0.709,0.154,0
Gm10714,C66-52,C66-52: Ependymal,C25-17,40.026468895029,2.26176964646568,0.583,0.032,0
Hdc,C66-52,C66-52: Ependymal,C25-17,30.8163064681665,2.17398987429746,0.566,0.039,0
Gm973,C66-52,C66-52: Ependymal,C25-17,9.44001986285366,2.16962404762694,0.656,0.15,0
2010001K21Rik,C66-52,C66-52: Ependymal,C25-17,47.9720291198931,2.14001616891716,0.537,0.023,0
Ak7,C66-52,C66-52: Ependymal,C25-17,8.27953140037934,2.13990595057166,0.738,0.19,0
1700012B09Rik,C66-52,C66-52: Ependymal,C25-17,12.5613973564125,2.13979639509865,0.633,0.107,0
Meig1,C66-52,C66-52: Ependymal,C25-17,6.98398194991025,2.13815756406408,0.698,0.213,0
Rsph1,C66-52,C66-52: Ependymal,C25-17,5.87272329505688,2.1011802780255,0.776,0.277,0
Fam166c,C66-52,C66-52: Ependymal,C25-17,30.8254187285533,2.08127827181838,0.547,0.036,0
Clu,C66-52,C66-52: Ependymal,C25-17,4.20988557386875,2.0799650408111,0.926,0.457,0
Odf3b,C66-52,C66-52: Ependymal,C25-17,11.2290803589894,2.06215536004397,0.696,0.127,0
Stoml3,C66-52,C66-52: Ependymal,C25-17,104.80696113145,2.00694180890011,0.469,0.008,0
Serpine2,C66-52,C66-52: Ependymal,C25-17,10.7732239638656,1.98328865314169,0.678,0.124,0
Tctex1d4,C66-52,C66-52: Ependymal,C25-17,45.3861611170233,1.97704868502185,0.527,0.022,0
Syne1,C66-52,C66-52: Ependymal,C25-17,6.00643498745821,1.97548527550223,0.75,0.246,0
Spag17,C66-52,C66-52: Ependymal,C25-17,20.815342666707,1.9622596598929,0.54,0.05,0
1700024G13Rik,C66-52,C66-52: Ependymal,C25-17,35.5210248642072,1.95728096190529,0.489,0.026,0
Fam216b,C66-52,C66-52: Ependymal,C25-17,27.56528363785,1.94699029412323,0.537,0.037,0
Efcab10,C66-52,C66-52: Ependymal,C25-17,19.4704153529293,1.93245695450422,0.533,0.052,0
H4c8,C66-52,C66-52: Ependymal,C25-17,16.3508630225681,1.93237472084895,0.439,0.051,0
Iqca,C66-52,C66-52: Ependymal,C25-17,12.0380077777281,1.93123119428792,0.56,0.089,0
Slc2a1,C66-52,C66-52: Ependymal,C25-17,7.02054980198856,1.91652939996814,0.695,0.189,0
Ccdc33,C66-52,C66-52: Ependymal,C25-17,69.5406912861548,1.88339372233336,0.479,0.012,0
Lbp,C66-52,C66-52: Ependymal,C25-17,25.2156056096841,1.87513309817611,0.51,0.037,0
Cald1,C66-52,C66-52: Ependymal,C25-17,6.43664533465209,1.86542662496373,0.696,0.201,0
Dnah12,C66-52,C66-52: Ependymal,C25-17,9.20472986408026,1.82450895520162,0.559,0.11,0
Nme9,C66-52,C66-52: Ependymal,C25-17,18.6531485067102,1.82435983398962,0.5,0.048,0
Ivns1abp,C66-52,C66-52: Ependymal,C25-17,9.23438145761493,1.82216891638556,0.597,0.117,0
Cdhr3,C66-52,C66-52: Ependymal,C25-17,52.8089870312834,1.82099955280288,0.463,0.015,0
Col6a5,C66-52,C66-52: Ependymal,C25-17,137.82201983836,1.81823245169341,0.378,0.004,0
Crygn,C66-52,C66-52: Ependymal,C25-17,32.4269531660734,1.81358798467972,0.446,0.024,0
Aqp4,C66-52,C66-52: Ependymal,C25-17,7.33081825051229,1.78773021753291,0.651,0.158,0
Hipk1,C66-52,C66-52: Ependymal,C25-17,6.15905802620291,1.76503925336132,0.662,0.189,0
Foxj1,C66-52,C66-52: Ependymal,C25-17,4.73508599720035,1.75656416025174,0.743,0.275,0
Dynlrb2,C66-52,C66-52: Ependymal,C25-17,3.21178152977666,1.68427592112193,0.798,0.418,0
Adamts20,C66-52,C66-52: Ependymal,C25-17,29.2418066049068,1.66905288840792,0.437,0.024,0
Calml4,C66-52,C66-52: Ependymal,C25-17,5.2438684762257,1.66269000465693,0.655,0.207,0
Frmpd2,C66-52,C66-52: Ependymal,C25-17,30.5469669264065,1.65491468675792,0.442,0.023,0
Gm16201,C66-52,C66-52: Ependymal,C25-17,16.4541860978251,1.59234059011211,0.433,0.041,0
Lrrc71,C66-52,C66-52: Ependymal,C25-17,12.8250677071891,1.57156190722667,0.456,0.055,0
Dgat2,C66-52,C66-52: Ependymal,C25-17,17.241822102927,1.55655338429202,0.431,0.038,0
Chek2,C66-52,C66-52: Ependymal,C25-17,16.2969477842291,1.53668490273128,0.402,0.037,0
Nuf2,C66-52,C66-52: Ependymal,C25-17,20.1133310173882,1.50849982630411,0.399,0.029,0
Dnah5,C66-52,C66-52: Ependymal,C25-17,15.4522321925211,1.47164116119249,0.419,0.039,0
Gm867,C66-52,C66-52: Ependymal,C25-17,20.6120615858251,1.45565406679556,0.353,0.024,0
Ttll3,C66-52,C66-52: Ependymal,C25-17,4.20931395558579,1.39556107846482,0.557,0.184,0
Lrrc36,C66-52,C66-52: Ependymal,C25-17,23.1916601553321,1.39023575863026,0.366,0.021,0
Wnt4,C66-52,C66-52: Ependymal,C25-17,46.9839143091037,1.36979342009049,0.342,0.009,0
Ccdc78,C66-52,C66-52: Ependymal,C25-17,24.9033789847282,1.36566917013026,0.309,0.016,0
Col8a2,C66-52,C66-52: Ependymal,C25-17,32.6704999958707,1.32575942012229,0.344,0.013,0
Ccdc121,C66-52,C66-52: Ependymal,C25-17,19.9815332346008,1.32474253489066,0.361,0.023,0
Dnah3,C66-52,C66-52: Ependymal,C25-17,85.681552007726,1.29820533345039,0.263,0.003,0
Ankub1,C66-52,C66-52: Ependymal,C25-17,39.9306890231046,1.27891886550869,0.28,0.008,0
Myb,C66-52,C66-52: Ependymal,C25-17,21.1893076769632,1.14536798253855,0.295,0.015,0
Rgs22,C66-52,C66-52: Ependymal,C25-17,6.15479266960874,1.10265015253577,0.306,0.054,0
Car9,C66-52,C66-52: Ependymal,C25-17,58.2423645030274,1.01733387778214,0.228,0.003,0
1700016K19Rik,C66-52,C66-52: Ependymal,C25-17,4.82587050869842,1.61112136548162,0.643,0.214,1.66880539402919e-308
Dnah10,C66-52,C66-52: Ependymal,C25-17,14.2304336378302,1.1271630604222,0.302,0.023,1.66880544994518e-308
Dmkn,C66-52,C66-52: Ependymal,C25-17,14.3137892003703,1.49447915085073,0.43,0.044,1.66880875610923e-308
Ddr1,C66-52,C66-52: Ependymal,C25-17,5.49522437183551,1.70484370572005,0.663,0.205,1.66935402311436e-308
Rsph4a,C66-52,C66-52: Ependymal,C25-17,5.57946032036098,1.5778371604428,0.586,0.165,1.67014674979577e-308
Got1l1,C66-52,C66-52: Ependymal,C25-17,90.7951247791948,1.41425428004976,0.32,0.004,1.95838078426706e-308
5830408C22Rik,C66-52,C66-52: Ependymal,C25-17,18.2855477457856,1.19390174285198,0.29,0.018,7.51936435344623e-305
Calb1,C66-52,C66-52: Ependymal,C25-17,13.7217031151957,1.92453759539175,0.548,0.076,3.13753465409726e-301
Hydin,C66-52,C66-52: Ependymal,C25-17,5.81785255052634,1.16357051010527,0.384,0.076,4.69799793446205e-299
Lrrc74b,C66-52,C66-52: Ependymal,C25-17,8.43879647198803,1.29142531761294,0.378,0.057,5.84462694050714e-299
Spef2,C66-52,C66-52: Ependymal,C25-17,2.93842910537901,1.27375850606863,0.668,0.289,4.57590476198542e-298
Kcnmb1,C66-52,C66-52: Ependymal,C25-17,50.2811811052128,1.10104776142802,0.273,0.005,2.02910593523744e-295
Prr29,C66-52,C66-52: Ependymal,C25-17,74.3831035580408,1.23150833705366,0.301,0.004,2.05742603659062e-295
BC051019,C66-52,C66-52: Ependymal,C25-17,74.720670075926,1.22895838940668,0.303,0.004,3.63763257059385e-294
Cfap54,C66-52,C66-52: Ependymal,C25-17,3.5044529601807,1.17877054115169,0.549,0.184,4.78430485908112e-288
Nin,C66-52,C66-52: Ependymal,C25-17,5.33219029090404,1.33025292372658,0.476,0.118,3.01707504701206e-287
Ccdc180,C66-52,C66-52: Ependymal,C25-17,5.55591328667531,1.43706922078974,0.49,0.126,2.5731873579972e-285
Cp,C66-52,C66-52: Ependymal,C25-17,22.2652991799551,1.08407823722628,0.266,0.012,2.98996499759945e-284
Lrrc51,C66-52,C66-52: Ependymal,C25-17,5.06037601651376,1.52470612875414,0.613,0.184,1.64140546212062e-283
Dnah6,C66-52,C66-52: Ependymal,C25-17,3.9481835372256,1.17964020319545,0.491,0.146,1.73873811838741e-282
Fam183b,C66-52,C66-52: Ependymal,C25-17,3.45949216452063,1.60812331085138,0.767,0.356,4.00539074055595e-282
Sncg,C66-52,C66-52: Ependymal,C25-17,30.4219621714308,1.75664873430834,0.38,0.021,5.35494014113278e-281
Ablim1,C66-52,C66-52: Ependymal,C25-17,6.34881810438359,1.45731353693436,0.5,0.114,1.05547345684726e-280
Crocc,C66-52,C66-52: Ependymal,C25-17,6.93539586283607,1.2673819850868,0.393,0.071,1.95885257139507e-280
Crocc2,C66-52,C66-52: Ependymal,C25-17,26.7782224527845,1.08693891874771,0.27,0.01,8.82028840428753e-280
Gas6,C66-52,C66-52: Ependymal,C25-17,3.33837740008458,1.4524708301473,0.723,0.314,1.77968608089514e-276
Rassf9,C66-52,C66-52: Ependymal,C25-17,5.70369146113784,1.19057637295596,0.411,0.085,1.13364225239523e-273
Cfap299,C66-52,C66-52: Ependymal,C25-17,6.23577155032201,1.27260643884123,0.44,0.089,1.3254110678563e-271
Ankrd44,C66-52,C66-52: Ependymal,C25-17,8.75371544995969,1.0724750716838,0.301,0.036,1.37280249344039e-271
Slc38a3,C66-52,C66-52: Ependymal,C25-17,6.51141897037391,1.43950791287192,0.483,0.106,3.41394974689401e-271
Apbb2,C66-52,C66-52: Ependymal,C25-17,5.50919042097921,1.1384787805824,0.42,0.086,8.43764347205831e-269
Dnali1,C66-52,C66-52: Ependymal,C25-17,4.15505719450183,1.28703492449196,0.522,0.161,2.65957650186805e-267
Ccdc146,C66-52,C66-52: Ependymal,C25-17,3.58101502731529,1.32193449015278,0.576,0.212,1.14908324186709e-264
Gm12326,C66-52,C66-52: Ependymal,C25-17,92.5828385544534,1.39431985774779,0.331,0.004,1.88763237870104e-264
1700007K13Rik,C66-52,C66-52: Ependymal,C25-17,5.7664896008183,1.7372232078175,0.633,0.19,3.20273433022103e-262
Csrp2,C66-52,C66-52: Ependymal,C25-17,7.97607880944267,1.22196193459428,0.358,0.054,2.15046861024499e-255
Riiad1,C66-52,C66-52: Ependymal,C25-17,3.60803486751028,1.64880577866478,0.708,0.323,4.43085283958674e-255
Mro,C66-52,C66-52: Ependymal,C25-17,6.15214515725728,1.28223656961783,0.474,0.098,3.86109996412508e-253
Wwc1,C66-52,C66-52: Ependymal,C25-17,4.76490728192779,1.34102180988387,0.5,0.14,1.08325077380381e-250
Slc14a2,C66-52,C66-52: Ependymal,C25-17,31.2732964565977,1.34302500120358,0.325,0.013,1.0026434912673e-246
Uckl1os,C66-52,C66-52: Ependymal,C25-17,28.722558516782,1.09211249113239,0.262,0.009,2.46949443580313e-246
Zp3,C66-52,C66-52: Ependymal,C25-17,13.6703073533657,1.03705779922084,0.289,0.021,8.24749241149004e-245
Plekhb1,C66-52,C66-52: Ependymal,C25-17,2.90465795466944,1.31030311519789,0.633,0.285,1.43775903432967e-244
Ankrd66,C66-52,C66-52: Ependymal,C25-17,12.1858036357263,1.01548363631052,0.287,0.023,9.79699606582607e-244
St3gal6,C66-52,C66-52: Ependymal,C25-17,4.96050215071412,1.21855813702325,0.459,0.112,2.30257326735767e-243
Fbln7,C66-52,C66-52: Ependymal,C25-17,28.729333516697,1.1088514690655,0.284,0.01,5.48871912738577e-242
Ccdc162,C66-52,C66-52: Ependymal,C25-17,4.60692062649716,0.959212212555128,0.34,0.07,3.63765616190201e-241
Mlf1,C66-52,C66-52: Ependymal,C25-17,4.5309427656191,1.59080122178476,0.637,0.223,9.8010563071131e-241
Ccdc113,C66-52,C66-52: Ependymal,C25-17,4.98062242639827,1.44392356581821,0.544,0.157,4.6935098050921e-240
Armc4,C66-52,C66-52: Ependymal,C25-17,8.34285599671101,1.16354371467483,0.336,0.046,1.49376649320522e-239
Slc25a18,C66-52,C66-52: Ependymal,C25-17,5.27789632843929,1.47333501747952,0.565,0.157,1.02342977246274e-238
Anxa8,C66-52,C66-52: Ependymal,C25-17,80.3754376839557,1.04837527413855,0.229,0.002,1.64115631482675e-238
Ppp1r36,C66-52,C66-52: Ependymal,C25-17,4.48190323335268,1.32313983188374,0.48,0.141,1.09785581075433e-237
Cfap161,C66-52,C66-52: Ependymal,C25-17,5.17420770602529,1.38844569717667,0.517,0.138,3.78152651148806e-235
Serpinb1a,C66-52,C66-52: Ependymal,C25-17,12.8210285414989,0.949705817888809,0.215,0.015,4.24310474276878e-235
Stmnd1,C66-52,C66-52: Ependymal,C25-17,28.1284096789785,1.15023236605488,0.268,0.01,3.26158076999137e-234
Ezr,C66-52,C66-52: Ependymal,C25-17,2.41988920119707,1.18767568156911,0.651,0.319,3.02311404146309e-233
Dmd,C66-52,C66-52: Ependymal,C25-17,2.26709615375455,0.945874554215473,0.452,0.188,3.83733990115182e-233
1700019G24Rik,C66-52,C66-52: Ependymal,C25-17,12.0560136402695,1.11777609909784,0.301,0.027,5.41434295547259e-231
Bace2,C66-52,C66-52: Ependymal,C25-17,12.9304776121095,1.18628234973482,0.326,0.029,3.28636340289752e-230
Spa17,C66-52,C66-52: Ependymal,C25-17,3.6250106442749,1.31048046672528,0.555,0.2,1.94214650744321e-229
Tmem107,C66-52,C66-52: Ependymal,C25-17,3.36703468473679,1.50280079149269,0.707,0.315,3.32230007820592e-229
Dsg2,C66-52,C66-52: Ependymal,C25-17,17.4419827107299,0.93591126740502,0.204,0.01,2.32965958231445e-227
Acta2,C66-52,C66-52: Ependymal,C25-17,15.7138179184301,1.17267297898732,0.2,0.014,2.11829752490571e-226
Ccdc187,C66-52,C66-52: Ependymal,C25-17,18.3506191030512,0.930215714901211,0.216,0.01,1.36169784906776e-224
Itpkb,C66-52,C66-52: Ependymal,C25-17,5.21849140067652,1.29925403185568,0.485,0.12,1.75932933345582e-224
Gm16006,C66-52,C66-52: Ependymal,C25-17,14.9178375621571,1.06919654882355,0.292,0.02,9.05553211699276e-223
Cfap100,C66-52,C66-52: Ependymal,C25-17,4.43766390100097,1.35294631128078,0.573,0.174,1.06067970301135e-222
Cfap44,C66-52,C66-52: Ependymal,C25-17,2.72384274949625,1.1218619352201,0.572,0.235,9.84022244765806e-222
Ak9,C66-52,C66-52: Ependymal,C25-17,3.33010684918003,1.06152506246356,0.388,0.123,3.07215375084659e-218
Ppp1r32,C66-52,C66-52: Ependymal,C25-17,7.11052914436469,1.22784910482586,0.387,0.066,2.41517061017355e-217
Wdr66,C66-52,C66-52: Ependymal,C25-17,5.3734637921272,1.56064078832216,0.574,0.166,9.63445235192462e-216
Dnah9,C66-52,C66-52: Ependymal,C25-17,3.32890260300723,0.956957259341145,0.406,0.116,7.03003444079871e-214
Kcnj10,C66-52,C66-52: Ependymal,C25-17,5.38760781544315,1.38199158392129,0.498,0.127,1.80670401183039e-213
T2,C66-52,C66-52: Ependymal,C25-17,8.8541743112377,0.964657123403329,0.256,0.027,4.96540370761678e-213
Mns1,C66-52,C66-52: Ependymal,C25-17,2.87521324531648,1.29875902908798,0.672,0.303,6.04011575847867e-213
Cfap43,C66-52,C66-52: Ependymal,C25-17,2.85655293213479,1.15069623414617,0.565,0.227,2.89231199561757e-212
Dnajc6,C66-52,C66-52: Ependymal,C25-17,9.45059993754218,1.07325425158208,0.316,0.035,1.41875035971032e-209
Kazn,C66-52,C66-52: Ependymal,C25-17,8.0859024446088,1.05361759126721,0.329,0.042,1.96490006593909e-209
Baiap2,C66-52,C66-52: Ependymal,C25-17,5.74848992543082,1.07880507983956,0.372,0.069,2.73908971252764e-209
Smim5,C66-52,C66-52: Ependymal,C25-17,6.95425457381089,1.32925145699882,0.428,0.081,8.09391175028209e-209
Akap14,C66-52,C66-52: Ependymal,C25-17,5.39421607586665,1.12643923937215,0.339,0.07,6.64291813806206e-208
Nek1,C66-52,C66-52: Ependymal,C25-17,3.52083027983385,1.15413108758039,0.481,0.157,7.28159669154408e-208
Dnah2,C66-52,C66-52: Ependymal,C25-17,4.26471326021907,0.828831198982505,0.282,0.054,1.72717226605858e-207
Zfp474,C66-52,C66-52: Ependymal,C25-17,10.0943396348763,0.892960813854444,0.259,0.022,5.23607005053473e-206
Plekha2,C66-52,C66-52: Ependymal,C25-17,6.76056800321903,1.00404475295332,0.302,0.044,4.52870910273716e-205
Krt18,C66-52,C66-52: Ependymal,C25-17,43.8123138647078,0.957646204693066,0.182,0.003,1.21488302792596e-204
Capsl,C66-52,C66-52: Ependymal,C25-17,5.83558322325151,1.44433596743151,0.5,0.123,1.57593508013909e-204
Scnn1a,C66-52,C66-52: Ependymal,C25-17,6.90094437627054,0.866110427791039,0.246,0.03,3.05873093964245e-202
Casq2,C66-52,C66-52: Ependymal,C25-17,27.8612408510992,0.848565711200991,0.196,0.005,4.77085973261366e-201
Enah,C66-52,C66-52: Ependymal,C25-17,2.56220656364281,1.13223530635607,0.61,0.269,1.04303372642363e-200
Etfa,C66-52,C66-52: Ependymal,C25-17,3.39107409437322,1.28359318713071,0.567,0.214,2.89048556647137e-199
Tsga10,C66-52,C66-52: Ependymal,C25-17,3.72201445709644,0.927568271642331,0.316,0.078,2.18954236436161e-198
Gm48107,C66-52,C66-52: Ependymal,C25-17,37.8206215311219,0.863484509842966,0.218,0.004,7.12583478155365e-198
6820408C15Rik,C66-52,C66-52: Ependymal,C25-17,6.01549508034503,1.0636092750755,0.344,0.06,1.74064893070885e-197
Gm48570,C66-52,C66-52: Ependymal,C25-17,32.3102377187148,0.73017486369977,0.176,0.003,2.64077206449276e-197
Syt10,C66-52,C66-52: Ependymal,C25-17,6.67375023162738,0.981433857592261,0.271,0.039,4.06699956105252e-197
Dnaja4,C66-52,C66-52: Ependymal,C25-17,5.54580927311266,1.29563666424248,0.457,0.106,4.27772051615614e-196
Dnah1,C66-52,C66-52: Ependymal,C25-17,4.40886798935141,0.79698767499814,0.259,0.046,2.44326665425844e-195
Drc7,C66-52,C66-52: Ependymal,C25-17,4.31504915936826,1.06808147509115,0.403,0.099,5.30684883404297e-195
Fam92b,C66-52,C66-52: Ependymal,C25-17,8.73589160465627,0.905944314556947,0.269,0.027,9.18710265737673e-192
Spef1,C66-52,C66-52: Ependymal,C25-17,4.37445317451424,1.22120151121856,0.479,0.133,2.95170679696222e-191
Cd55,C66-52,C66-52: Ependymal,C25-17,9.66928491675891,0.966928491675891,0.279,0.027,9.00972059952225e-191
Sulf2,C66-52,C66-52: Ependymal,C25-17,6.12431472880834,1.1891873259822,0.411,0.079,1.9524226360935e-189
Nr2f1,C66-52,C66-52: Ependymal,C25-17,8.43273670942055,1.28520318833415,0.373,0.056,5.39136163963092e-189
Cetn4,C66-52,C66-52: Ependymal,C25-17,3.47427874601781,1.14091780854398,0.471,0.154,1.76155501199669e-188
Kif6,C66-52,C66-52: Ependymal,C25-17,3.11699337018537,0.810839491568491,0.295,0.076,4.27887638293603e-188
Bok,C66-52,C66-52: Ependymal,C25-17,7.78606006125874,0.970066499435515,0.304,0.037,8.64124672046748e-188
Enkur,C66-52,C66-52: Ependymal,C25-17,2.18976416502649,1.1971932394566,0.716,0.391,2.13202548285301e-187
Dnaic2,C66-52,C66-52: Ependymal,C25-17,4.56756992262701,1.05208071251521,0.355,0.081,9.6033415764608e-187
Col5a3,C66-52,C66-52: Ependymal,C25-17,5.90587336576657,0.951862373969704,0.272,0.043,1.7951603000942e-186
Atp2b1,C66-52,C66-52: Ependymal,C25-17,2.80908428879698,1.21712286296384,0.636,0.275,5.27839664729618e-186
Lgals3,C66-52,C66-52: Ependymal,C25-17,10.479915138733,1.17209577209514,0.303,0.033,2.60832298351695e-185
