gene,ensembl_gene_id,log2FoldChange,padj
Nat10,ENSMUSG00000027185,-0.0614004535189477,0.868046571823291
Rpa3,ENSMUSG00000012483,-0.0691871120650581,0.868265978371669
Chac2,ENSMUSG00000020309,-0.0751498151418859,0.868265978371669
Mlh3,ENSMUSG00000021245,-0.0316690877502173,0.868265978371669
Dhx57,ENSMUSG00000035051,-0.0276977888069902,0.868265978371669
Zfp629,ENSMUSG00000045639,0.040025784202993,0.868265978371669
Tcte3,ENSMUSG00000079707,0.287350006371566,0.8684392101948
Mreg,ENSMUSG00000039395,0.0561574117468983,0.86872904402899
Atp8a1,ENSMUSG00000037685,0.0189911743159561,0.86893618623444
Gp1bb,ENSMUSG00000050761,-0.106329963016237,0.869904703520052
Raph1,ENSMUSG00000026014,-0.0258905748322287,0.870410162839306
Ankrd24,ENSMUSG00000054708,0.0381703444269747,0.870686829281839
Med19,ENSMUSG00000027080,0.042338262151183,0.871246547301062
Eif4e2,ENSMUSG00000026254,-0.0220184189411745,0.871591004961732
2610044O15Rik8,ENSMUSG00000071302,-0.0514579721309785,0.871591004961732
Aqr,ENSMUSG00000040383,-0.0451405061639106,0.871636412748222
Rnf8,ENSMUSG00000090083,-0.0365581306936603,0.871716454800922
Efcab2,ENSMUSG00000026495,0.0265074157140349,0.871985743734392
Gng13,ENSMUSG00000025739,0.0417541604518186,0.872223547065575
Rnf215,ENSMUSG00000003581,0.0566067160387505,0.872329457325055
Zmynd19,ENSMUSG00000026974,0.0385235267897076,0.872329457325055
Mettl6,ENSMUSG00000021891,-0.0468627833257514,0.872542242246697
Tex30,ENSMUSG00000026049,-0.0928245707581944,0.872551716042563
Il11ra1,ENSMUSG00000073889,0.0649035535522396,0.87271757446873
Hist1h2ap,ENSMUSG00000094777,0.714950761458129,0.873192853570639
Itgbl1,ENSMUSG00000032925,-0.0426824616210872,0.873225836480016
Mcm6,ENSMUSG00000026355,-0.0707729637022296,0.87335067337068
Zfp317,ENSMUSG00000057551,-0.0705802530126591,0.873653328789507
Lmbrd1,ENSMUSG00000073725,-0.0223011302203158,0.873788228532546
Ilvbl,ENSMUSG00000032763,-0.0487954829647779,0.874527535744363
Itga8,ENSMUSG00000026768,-0.138295156955719,0.874639182526949
Rab5a,ENSMUSG00000017831,-0.026936491273727,0.875270355973137
Snx11,ENSMUSG00000020876,0.053165348912542,0.875270355973137
Abcg4,ENSMUSG00000032131,-0.0287552818567505,0.875270355973137
4930503L19Rik,ENSMUSG00000044906,0.0951022112825877,0.875270355973137
Cops9,ENSMUSG00000073616,-0.0230311001041416,0.875270355973137
Dpm1,ENSMUSG00000078919,-0.0465605488823003,0.875270355973137
Pabpc4,ENSMUSG00000011257,0.0506102098633858,0.875745812149837
Zfp341,ENSMUSG00000059842,-0.0592522573361966,0.876098138743439
H4c12,ENSMUSG00000064288,0.154437749333568,0.876098138743439
Tbl2,ENSMUSG00000005374,-0.0322412892407603,0.876193028271658
Zfp827,ENSMUSG00000071064,-0.0224085936866066,0.876476146939059
Ccnh,ENSMUSG00000021548,0.0407983769600923,0.876581952123489
Mybl1,ENSMUSG00000025912,0.06051100263498,0.876768845767498
Tcf3,ENSMUSG00000020167,-0.0581319159918924,0.876792244977107
Nol3,ENSMUSG00000014776,0.0217069478711043,0.877220723739211
Ctbp2,ENSMUSG00000030970,0.0391457603095849,0.877275181473863
Dnlz,ENSMUSG00000075467,-0.0324299956397441,0.877417945208462
Zscan21,ENSMUSG00000037017,0.0416811518415972,0.877755733598169
Ebf4,ENSMUSG00000053552,-0.0533838737962198,0.878276810194731
Ankmy2,ENSMUSG00000036188,-0.0281635945503817,0.878390007333419
Gpd1l,ENSMUSG00000050627,-0.022833680362874,0.878459983286092
Vcpkmt,ENSMUSG00000049882,-0.0837457520501565,0.878470189081066
Elmod3,ENSMUSG00000056698,-0.0511617914262951,0.878470189081066
Yae1d1,ENSMUSG00000075054,0.0246344841496267,0.878592615440901
Nus1,ENSMUSG00000023068,-0.0197842234322114,0.878717040022645
Mn1,ENSMUSG00000070576,0.0570041862828721,0.879203666418125
Zfp788,ENSMUSG00000074165,-0.0199578710726797,0.879203666418125
Sec24c,ENSMUSG00000039367,0.0244976551757729,0.880869094736399
Pcsk5,ENSMUSG00000024713,0.0486831995289391,0.881789677967996
Gins4,ENSMUSG00000031546,0.0365182099965044,0.881789677967996
Il13ra1,ENSMUSG00000017057,0.0437987788279848,0.881847095173068
Abhd13,ENSMUSG00000040396,-0.0316029109537997,0.881847095173068
Coq6,ENSMUSG00000021235,0.0597206130038627,0.881905333945559
Mrps17,ENSMUSG00000034211,-0.03975157238674,0.882050785777125
Plekhd1,ENSMUSG00000066438,-0.0894931139429867,0.88219663397991
Wdr31,ENSMUSG00000028391,0.0625518745464326,0.882271823479203
Pck2,ENSMUSG00000040618,-0.0487238562429531,0.882381590373315
Kpna6,ENSMUSG00000003731,0.0228861005561893,0.882608694011705
Hinfp,ENSMUSG00000032119,0.059086096803678,0.882866576156792
Pcdha3,ENSMUSG00000102312,-0.0786812269823622,0.882866576156792
Dusp4,ENSMUSG00000031530,0.074903137369477,0.883459845163971
Pthlh,ENSMUSG00000048776,-0.0979572299346788,0.883563661542486
Pink1,ENSMUSG00000028756,0.0200515039146415,0.883773637515356
Psmb8,ENSMUSG00000024338,-0.128326726330223,0.884266561996748
Rpusd3,ENSMUSG00000051169,-0.0866453322301106,0.884266561996748
Apaf1,ENSMUSG00000019979,-0.0646199277514073,0.884621585606143
Secisbp2,ENSMUSG00000035139,-0.0454598441004804,0.884621585606143
Zswim4,ENSMUSG00000035671,0.042425662760561,0.884621585606143
Plod3,ENSMUSG00000004846,-0.03798102825246,0.884713362761523
Slc25a42,ENSMUSG00000002346,0.0318365210240195,0.884840172961895
Gadd45b,ENSMUSG00000015312,-0.110011199355724,0.884840172961895
Dyrk1a,ENSMUSG00000022897,0.0161514217565975,0.884840172961895
Hs6st1,ENSMUSG00000045216,0.0317781883160694,0.884948086465636
Mdm1,ENSMUSG00000020212,-0.103111453927933,0.885161218700701
Zbtb26,ENSMUSG00000050714,0.0393477731558763,0.885190137887981
Ppfia3,ENSMUSG00000003863,-0.0266638140083302,0.88565832018257
Slc25a30,ENSMUSG00000022003,-0.0820413967588486,0.88565832018257
P4ha2,ENSMUSG00000018906,-0.0474341492855785,0.885752297011308
Pbx2,ENSMUSG00000034673,0.0260959924184192,0.885752297011308
Zfp830,ENSMUSG00000046010,-0.0506520407148353,0.885752297011308
Cln3,ENSMUSG00000030720,0.0564932263001929,0.885837463273368
Camsap1,ENSMUSG00000026933,-0.0183664372576314,0.885837752248067
Prpf40b,ENSMUSG00000023007,0.0333721122564707,0.885964012249366
Dab2ip,ENSMUSG00000026883,0.0173664446106219,0.885991282366062
Gm14295,ENSMUSG00000078877,0.0384662153392298,0.885991282366062
Ccdc87,ENSMUSG00000067872,0.104317284291643,0.886033511187619
Cntnap4,ENSMUSG00000031772,-0.0313277615497931,0.886084203525111
Spaca9,ENSMUSG00000026809,0.227549909659174,0.886192039508712
Creg1,ENSMUSG00000040713,0.031065730969727,0.886320098844254
Rint1,ENSMUSG00000028999,-0.0330175762442024,0.886403855413009
Mief2,ENSMUSG00000018599,0.0453890890371756,0.886861980357709
Tpbg,ENSMUSG00000035274,0.0469213703223985,0.886969726848604
Snca,ENSMUSG00000025889,-0.0202792763310249,0.886996870207548
Nefm,ENSMUSG00000022054,0.0185977273416167,0.88702534589876
Paox,ENSMUSG00000025464,-0.101882404153485,0.88702534589876
Spag9,ENSMUSG00000020859,-0.0127026939419015,0.887067355213665
L3mbtl1,ENSMUSG00000035576,-0.068802568478886,0.887096961942659
Il4i1,ENSMUSG00000074141,0.170208353891112,0.887096961942659
Nup35,ENSMUSG00000026999,-0.053389975744333,0.887331090267329
Zfp764,ENSMUSG00000045757,0.0706521027933624,0.887665595709396
Pip5k1a,ENSMUSG00000028126,-0.0351111683054459,0.887812825720418
Zic5,ENSMUSG00000041703,-0.049609352617775,0.887818245469521
Sipa1l3,ENSMUSG00000030583,-0.020761266150595,0.888297504214018
Pcdhgb4,ENSMUSG00000103585,-0.0564695190853066,0.888329957307483
Tfr2,ENSMUSG00000029716,0.0752090744146509,0.888572004501056
Rnf40,ENSMUSG00000030816,-0.0306501786316214,0.888932383089062
Elovl6,ENSMUSG00000041220,0.0192762105313971,0.888932383089062
Ttc30a1,ENSMUSG00000075271,-0.0751725311657895,0.888932383089062
Fn3k,ENSMUSG00000025175,-0.0301565859296952,0.889090194237072
Cenpa,ENSMUSG00000029177,0.170669847946545,0.889090194237072
Blvrb,ENSMUSG00000040466,-0.0576130968832249,0.889312927633643
Exosc5,ENSMUSG00000061286,0.0608792220616634,0.890034571024133
Armcx3,ENSMUSG00000049047,-0.0182233266372978,0.890070304171172
Xlr3a,ENSMUSG00000057836,0.0925847226742022,0.890070304171172
Tedc2,ENSMUSG00000024118,-0.0570382857967332,0.890294852853177
Gm28036,ENSMUSG00000098950,-0.257613753868135,0.891007454001194
Rasgrf2,ENSMUSG00000021708,-0.015080378551956,0.89146670080748
Nhp2,ENSMUSG00000001056,0.0387017956147162,0.89209116256576
Pnpla6,ENSMUSG00000004565,0.0257795593266873,0.89209116256576
Neurod6,ENSMUSG00000037984,-0.119445787037286,0.892210231483462
Jph2,ENSMUSG00000017817,0.0680205491184641,0.892406300106001
Mcm8,ENSMUSG00000027353,-0.104281296155235,0.892571063841876
Dram2,ENSMUSG00000027900,0.030352150092434,0.89288116451004
Utp6,ENSMUSG00000035575,-0.0281405194545049,0.89288116451004
Mogat1,ENSMUSG00000012187,-0.175893127099376,0.893657116199997
Fhad1,ENSMUSG00000051435,-0.0390167624281182,0.893719098790372
Mindy3,ENSMUSG00000026767,0.0240971434950726,0.893770492998163
Arel1,ENSMUSG00000042350,-0.0223065884363655,0.894075264871112
Zfp983,ENSMUSG00000035868,0.0514565890943377,0.894397897742712
Nfyc,ENSMUSG00000032897,-0.0379449459072595,0.894824933536613
Smg9,ENSMUSG00000002210,-0.0494969846109322,0.895060728996782
Rnf216,ENSMUSG00000045078,-0.0300512933205979,0.895060728996782
Fggy,ENSMUSG00000028573,0.0547894746431892,0.895850894633226
Eya2,ENSMUSG00000017897,-0.0712175255808116,0.896287312783383
Galnt10,ENSMUSG00000020520,0.0455178248061322,0.896681186149935
Acat1,ENSMUSG00000032047,-0.0221841334331054,0.897380454625118
Spef1,ENSMUSG00000027329,0.0877320104320375,0.897417914100502
Ldb3,ENSMUSG00000021798,0.0505247293465894,0.897529578967717
Slc30a4,ENSMUSG00000005802,-0.0272767285765979,0.897562381737944
Eif2ak2,ENSMUSG00000024079,-0.0549459385147842,0.897562381737944
Ncoa5,ENSMUSG00000039804,0.0348858488815762,0.898054151902872
Tgs1,ENSMUSG00000028233,0.0224655215844566,0.898385117150683
Zdhhc13,ENSMUSG00000030471,-0.042928741894298,0.898716842057161
Pawr,ENSMUSG00000035873,0.121268561166581,0.899369679651123
Cnot3,ENSMUSG00000035632,-0.0254573655748325,0.899612498517445
Ccdc47,ENSMUSG00000078622,0.0141097499744812,0.899638544372724
Gtf2e1,ENSMUSG00000022828,-0.0427021212027781,0.899641038955705
Tfcp2,ENSMUSG00000009733,-0.0358270466749509,0.899718020747881
Plscr3,ENSMUSG00000019461,0.0478586839099646,0.900073057777544
Ciao1,ENSMUSG00000003662,-0.0251839107443026,0.900158589673072
Pus1,ENSMUSG00000029507,-0.073520667174683,0.900158589673072
Trim3,ENSMUSG00000036989,0.0210952802372757,0.900158589673072
Phf20,ENSMUSG00000038116,-0.0202801045045478,0.900158589673072
Amz1,ENSMUSG00000050022,-0.0406677818848227,0.900158589673072
Dcp1a,ENSMUSG00000021962,0.0318399951877697,0.90020537221289
Mfsd1,ENSMUSG00000027775,-0.0328562179842107,0.900610247000858
Zfp697,ENSMUSG00000050064,0.0302858290704472,0.900858370170734
Sema4d,ENSMUSG00000021451,0.0212047064545145,0.901211757333092
Dnttip1,ENSMUSG00000017299,-0.039766841453565,0.902007863158073
Dhcr24,ENSMUSG00000034926,-0.0164954971204411,0.902051972901477
Rsph14,ENSMUSG00000009070,0.217393467538029,0.902786799313425
9130019O22Rik,ENSMUSG00000030823,0.0736638121696038,0.902786799313425
Bri3bp,ENSMUSG00000037905,0.0188328985394613,0.904513781833982
Rell2,ENSMUSG00000044024,0.0198774646805577,0.904513781833982
Ccdc130,ENSMUSG00000004994,-0.0622515982990298,0.90452369314249
Mcts2,ENSMUSG00000042814,-0.0440045673504982,0.904743126398018
Fhit,ENSMUSG00000060579,-0.0696940202406013,0.905009431579347
Abcf2,ENSMUSG00000028953,-0.0537188816026002,0.905054855150986
Kctd17,ENSMUSG00000033287,0.0295421155536221,0.905305508229624
Eapp,ENSMUSG00000054302,-0.0213847534212023,0.905305508229624
Mmp15,ENSMUSG00000031790,0.0316935852432815,0.905439058917213
Foxk1,ENSMUSG00000056493,-0.0153109495069044,0.905719302528551
Slc17a6,ENSMUSG00000030500,-0.016528912950372,0.906308505993804
Spata6,ENSMUSG00000034401,0.0524066402708298,0.906308505993804
Scube2,ENSMUSG00000007279,-0.0776977884717606,0.906343792208081
Tfb2m,ENSMUSG00000026492,0.0217235115270118,0.906343792208081
Rbm20,ENSMUSG00000043639,0.0752483982962326,0.906343792208081
Rbm45,ENSMUSG00000042369,0.042887895432548,0.906442712475119
Zfp280b,ENSMUSG00000049764,0.019799143406377,0.906473160154727
Ppib,ENSMUSG00000032383,0.0202591213100242,0.907167002987746
Pml,ENSMUSG00000036986,-0.0610684313136582,0.907315694641526
Lrp10,ENSMUSG00000022175,0.0283927076756222,0.907425593830392
Zmat5,ENSMUSG00000009076,0.0473374126122831,0.907857289715808
Vwc2,ENSMUSG00000050830,-0.0288732739640195,0.907857289715808
Srrm4,ENSMUSG00000063919,0.017106246773824,0.90831768033372
Gle1,ENSMUSG00000019715,-0.020561751256671,0.908364287265591
Rbmxl1,ENSMUSG00000037070,-0.028356774072041,0.908409114970895
Cacna2d1,ENSMUSG00000040118,-0.0179252085596605,0.908465050735303
Gm3468,ENSMUSG00000094634,-0.0645445328333698,0.908465050735303
Cd59b,ENSMUSG00000068686,0.0712844859252059,0.908618019314615
Arpc1a,ENSMUSG00000029621,-0.0163429313635316,0.90907581761557
Hectd3,ENSMUSG00000046861,-0.022391103371851,0.909240040821536
Anxa5,ENSMUSG00000027712,-0.0221102834875725,0.909942285397524
Deup1,ENSMUSG00000039977,0.0601232198777347,0.909942383486937
Zdhhc20,ENSMUSG00000021969,-0.0157169904162267,0.909972251001076
Mtx3,ENSMUSG00000021704,0.0128406268359207,0.910452557590697
Gm3055,ENSMUSG00000094622,0.357565822648802,0.910452557590697
Otulinl,ENSMUSG00000056069,0.051377839662084,0.910462475332037
Rab5c,ENSMUSG00000019173,-0.0208633727941193,0.911131613590987
Casz1,ENSMUSG00000028977,-0.0382053592242564,0.911198321115717
Gemin2,ENSMUSG00000060121,-0.0534062668853895,0.911198321115717
Dguok,ENSMUSG00000014554,-0.0441127334643557,0.911228453817741
Nrip3,ENSMUSG00000034825,-0.0191465733330317,0.911240066142535
Chordc1,ENSMUSG00000001774,-0.0191252820921215,0.911326019932037
Stard3,ENSMUSG00000018167,-0.0413768674292463,0.911326019932037
Slc7a8,ENSMUSG00000022180,-0.0211979567789534,0.911326019932037
Rsbn1,ENSMUSG00000044098,-0.0182024730850575,0.911326019932037
Bcl11b,ENSMUSG00000048251,-0.0336930967890283,0.911326019932037
Pde4a,ENSMUSG00000032177,0.0168427519445373,0.911876576925492
Slc7a3,ENSMUSG00000031297,-0.039566395506161,0.912540413756919
Btbd11,ENSMUSG00000020042,0.0196001423145258,0.912871713779504
Tipin,ENSMUSG00000032397,0.0401970054275997,0.912871713779504
Jmy,ENSMUSG00000021690,-0.0162918323679658,0.913078573116237
Ptma,ENSMUSG00000026238,-0.0131032529581477,0.913078573116237
Tekt2,ENSMUSG00000028845,-0.0835809579058777,0.913078573116237
Pcdhb5,ENSMUSG00000063687,0.0733872130188697,0.913078573116237
Gem,ENSMUSG00000028214,-0.0734779922401333,0.913116277054414
Det1,ENSMUSG00000030610,0.0900062622699453,0.91319541323966
Adck5,ENSMUSG00000022550,0.0448066504691161,0.913221575564042
Ddx51,ENSMUSG00000029504,-0.0263630509658523,0.913221575564042
Nr1h2,ENSMUSG00000060601,0.0292870601429508,0.913221575564042
Scrt2,ENSMUSG00000060257,0.0325900417068216,0.913357640631089
Aars2,ENSMUSG00000023938,0.0469662269208626,0.913463040893651
Asb3,ENSMUSG00000020305,0.0357100150674754,0.914107324072088
Ttc9,ENSMUSG00000042734,0.0192219949949124,0.914338453339987
Dnah7a,ENSMUSG00000096141,0.0517896040235819,0.914750813383533
Mex3c,ENSMUSG00000037253,-0.020040400414047,0.914896892465752
Tef,ENSMUSG00000022389,-0.0147192151364182,0.915037120609397
Gm12184,ENSMUSG00000078154,0.063630537714785,0.915063418877009
Ints9,ENSMUSG00000021975,-0.0305501071671293,0.915504641587144
Larp6,ENSMUSG00000034839,0.0246231612918513,0.915504641587144
Celsr2,ENSMUSG00000068740,-0.0139556225458352,0.915612635129791
Ankrd29,ENSMUSG00000057766,0.0307984878432318,0.915804635849625
Adsl,ENSMUSG00000022407,0.033518667165577,0.915848859773443
Anxa7,ENSMUSG00000021814,0.0250556202651379,0.91596942603167
Vps36,ENSMUSG00000031479,-0.0281168854171596,0.916007541442514
Etl4,ENSMUSG00000036617,-0.0147752537261798,0.916007541442514
Arfrp1,ENSMUSG00000038671,0.0244611793005178,0.916007541442514
Dhx32,ENSMUSG00000030986,0.0252575234367671,0.916192921579188
Tapbpl,ENSMUSG00000038213,-0.0412769015299278,0.916450222642609
Kif27,ENSMUSG00000060176,-0.0648834723955684,0.916495523592621
Pm20d2,ENSMUSG00000054659,0.0762255296860139,0.916527165234503
Papola,ENSMUSG00000021111,-0.0154630875679348,0.91653614283338
Thumpd1,ENSMUSG00000030942,0.0203474931314978,0.91653614283338
Nthl1,ENSMUSG00000041429,0.0762743080639392,0.916759767311897
Ube2f,ENSMUSG00000034343,-0.0179130854397066,0.916976711882536
Zfp850,ENSMUSG00000096916,-0.0418983099685274,0.917236664343239
Gm3604,ENSMUSG00000094942,-0.0690254798667724,0.917250514822083
Gm10037,ENSMUSG00000058246,0.164939942217155,0.917299956540058
Zfp65,ENSMUSG00000071281,0.0329921069023172,0.917534740671899
Abracl,ENSMUSG00000078453,0.070043402647318,0.917677359987425
Fut11,ENSMUSG00000039357,-0.0415238334273527,0.917798379376166
Wdr45,ENSMUSG00000039382,-0.02439533494041,0.917814990991699
Fam205c,ENSMUSG00000050141,-0.0721730360300026,0.919065628250275
Sgms2,ENSMUSG00000050931,0.0417998832001487,0.919261707741991
Ttc8,ENSMUSG00000021013,0.031546519118485,0.919986104139798
Wdr12,ENSMUSG00000026019,0.0168184040003294,0.920091184327507
Ints11,ENSMUSG00000029034,0.038185466148257,0.920091184327507
Cebpz,ENSMUSG00000024081,-0.019676460382282,0.920257860643697
Spdef,ENSMUSG00000024215,-0.117893843485946,0.920608407021145
Fkbpl,ENSMUSG00000033739,-0.0460068524072151,0.920611610325479
Reps1,ENSMUSG00000019854,-0.0222778562669132,0.920874044777907
Vars2,ENSMUSG00000038838,-0.0507456574448537,0.92132416723558
Rbm14,ENSMUSG00000006456,-0.0340871905793217,0.922003417811834
Usp45,ENSMUSG00000040455,-0.0202737976881283,0.922003417811834
Tbc1d23,ENSMUSG00000022749,-0.0302601154836564,0.922092846055974
Rccd1,ENSMUSG00000038930,-0.060345510898804,0.922092846055974
Tars2,ENSMUSG00000028107,-0.0395754540877208,0.922271696294193
Sh2b3,ENSMUSG00000042594,-0.0444730526314698,0.922271696294193
Dcaf15,ENSMUSG00000037103,0.0378035143188171,0.922471032403683
Map3k5,ENSMUSG00000071369,0.0233639495587673,0.922676871700888
Gale,ENSMUSG00000028671,0.0509747083241906,0.92273031085715
Tsn,ENSMUSG00000026374,-0.0126046828928487,0.923503863914006
Nudt13,ENSMUSG00000021809,0.0497757745075137,0.923598084449264
Pnpla2,ENSMUSG00000025509,0.0276363338454654,0.92371814240798
Cfap299,ENSMUSG00000057816,-0.138003180048259,0.92371814240798
3110082I17Rik,ENSMUSG00000053553,-0.0229369691452119,0.924109182735433
Gm37988,ENSMUSG00000104217,0.388165653442412,0.924109182735433
Sars2,ENSMUSG00000070699,-0.0653748920570816,0.924158346914796
Asic4,ENSMUSG00000033007,0.0557325992611537,0.925129037398064
Dhx9,ENSMUSG00000042699,-0.01185685164877,0.925561402528604
Cep78,ENSMUSG00000041491,0.0469988055730328,0.925947781359251
Scarb2,ENSMUSG00000029426,0.0105626386749748,0.925973279766202
Msrb1,ENSMUSG00000075705,-0.042200939463172,0.926305999769526
Pign,ENSMUSG00000056536,-0.0209055751808153,0.926390775337151
Tepp,ENSMUSG00000090206,0.0631751295447516,0.926390775337151
Sfxn4,ENSMUSG00000063698,-0.0300105911033498,0.926402959024417
Bsx,ENSMUSG00000054360,-0.0543835770150749,0.927176505519704
Spata24,ENSMUSG00000024352,-0.07399587671471,0.927265821628369
Diaph1,ENSMUSG00000024456,-0.0199558365963127,0.927491219642719
Gm14403,ENSMUSG00000094786,0.0367960271666856,0.927950493568511
Kctd7,ENSMUSG00000034110,0.0231206057196967,0.928126415391642
Gpkow,ENSMUSG00000031148,0.0169273832712377,0.928889107102617
H4c2,ENSMUSG00000069266,-0.202113444504355,0.928889107102617
Arrdc4,ENSMUSG00000042659,0.0437356059771938,0.928927003582012
Odf3b,ENSMUSG00000047394,-0.106867688457687,0.928927003582012
Bbc3,ENSMUSG00000002083,0.091448193153103,0.929058686059806
Zc3h8,ENSMUSG00000027387,-0.0446812542291038,0.929205165631576
Zfp442,ENSMUSG00000068130,-0.0407662536150157,0.929205165631576
Zc3hav1l,ENSMUSG00000047749,-0.020130725002464,0.929460635166022
Ctps2,ENSMUSG00000031360,0.0135720967412687,0.929719981744665
Klhl23,ENSMUSG00000042155,-0.0180835997202183,0.929943417979556
Ikbkg,ENSMUSG00000004221,-0.0185768301962832,0.930159213268271
Mfsd3,ENSMUSG00000019080,-0.0429923508661136,0.930159213268271
Adi1,ENSMUSG00000020629,0.0149604108442098,0.930159213268271
Jade1,ENSMUSG00000025764,-0.0152057670970922,0.930159213268271
Mrpl1,ENSMUSG00000029486,-0.0244604035258566,0.930159213268271
Kazald1,ENSMUSG00000025213,-0.0385347570560697,0.930478367582634
Tinf2,ENSMUSG00000007589,-0.0409343565826191,0.930505753178238
Fhod1,ENSMUSG00000014778,0.0362938618928618,0.931030905695821
Caml,ENSMUSG00000021501,0.0292096966279122,0.931030905695821
Kidins220,ENSMUSG00000036333,0.00754747613581081,0.931030905695821
Ldah,ENSMUSG00000037669,0.017306048782437,0.931030905695821
Camk1g,ENSMUSG00000016179,-0.0228859508357026,0.931283420946158
Anapc2,ENSMUSG00000026965,0.0154982125617717,0.931560944673262
Mpst,ENSMUSG00000071711,-0.0639082208732748,0.931703082820718
C1qtnf1,ENSMUSG00000017446,-0.0744394537225752,0.931797129163745
Zfp729a,ENSMUSG00000021510,0.0200965110878267,0.932004103733683
Dhfr,ENSMUSG00000021707,-0.0404791927048383,0.932084036653409
Hmgcll1,ENSMUSG00000007908,0.0286099977582779,0.932321872504427
Trabd,ENSMUSG00000015363,-0.0293563824497616,0.932418901404347
Ptcd1,ENSMUSG00000029624,0.0263519588856496,0.932418901404347
Avpr1a,ENSMUSG00000020123,-0.0386181921605073,0.933628473605429
Trappc13,ENSMUSG00000021711,0.0133334756048344,0.933628473605429
Zfp72,ENSMUSG00000069184,-0.0406761769813474,0.933669622948408
Pcdhga4,ENSMUSG00000103677,0.0306745727067624,0.933669622948408
Slc25a51,ENSMUSG00000045973,0.00801677207393229,0.934047201217529
Msh2,ENSMUSG00000024151,-0.0172630343411543,0.934292966437999
C2cd3,ENSMUSG00000047248,0.0172230222976521,0.934650996951537
Flot1,ENSMUSG00000059714,-0.0110693765352397,0.934650996951537
2210418O10Rik,ENSMUSG00000078894,0.0953263957173369,0.934650996951537
Gm17655,ENSMUSG00000090963,0.144538091969879,0.934650996951537
Nfil3,ENSMUSG00000056749,0.0419003972373129,0.935469807063608
Abca3,ENSMUSG00000024130,-0.0166667066161026,0.935930677999229
6820408C15Rik,ENSMUSG00000032680,-0.0901571408602199,0.935930677999229
Ackr1,ENSMUSG00000037872,0.0233655327968693,0.935930677999229
Tbc1d30,ENSMUSG00000052302,-0.0179943515300898,0.935930677999229
Clec16a,ENSMUSG00000068663,-0.013003026561075,0.936375411857819
Agtpbp1,ENSMUSG00000021557,0.00861224007448766,0.936673864949861
Fut10,ENSMUSG00000046152,-0.0363117465318343,0.936980438367201
Ocel1,ENSMUSG00000002396,0.0370567284250615,0.937271498598242
Cntrob,ENSMUSG00000032782,-0.033739706734207,0.937271498598242
Cyp46a1,ENSMUSG00000021259,-0.0135356814304465,0.937359814363575
Spats2l,ENSMUSG00000038305,0.0163443904370919,0.937463039928005
Chpf2,ENSMUSG00000038181,-0.0218268214249183,0.93773814864141
Mmadhc,ENSMUSG00000026766,0.0151165152751216,0.937925652103943
Gmppa,ENSMUSG00000033021,0.0272114151190678,0.937925652103943
Tom1,ENSMUSG00000042870,-0.0196732874786602,0.938148339378023
Elk1,ENSMUSG00000009406,-0.0177209678477439,0.938197905555444
Slc35b4,ENSMUSG00000018999,-0.0132854745035061,0.938197905555444
Hmces,ENSMUSG00000030060,-0.0346735985126175,0.938197905555444
Gpr153,ENSMUSG00000042804,-0.0175784403236482,0.938197905555444
Mturn,ENSMUSG00000038065,0.00917073628478041,0.938457237634785
Ccdc112,ENSMUSG00000071855,0.0332450277568582,0.938779998824816
Trub1,ENSMUSG00000025086,0.0188960346527109,0.939100617230602
Plxna3,ENSMUSG00000031398,0.0207682956141745,0.939650387098818
Shroom2,ENSMUSG00000045180,0.0142775603758177,0.939650387098818
Dus3l,ENSMUSG00000007603,0.019177824650189,0.939939516532876
Atf2,ENSMUSG00000027104,0.00695268024981567,0.939939516532876
Fhl1,ENSMUSG00000023092,-0.0123310689050945,0.940293678412272
Fbxo27,ENSMUSG00000037463,0.0276978357138029,0.940332123256732
Pcdhb6,ENSMUSG00000051678,0.043606159757516,0.940332123256732
Nptx2,ENSMUSG00000059991,0.0343205162284406,0.94067635985842
Ap3m2,ENSMUSG00000031539,0.0108445675218946,0.94120610189574
Trpc4ap,ENSMUSG00000038324,0.0132145556386126,0.941295481111934
Naif1,ENSMUSG00000039164,0.037495980805532,0.941303536103861
Mov10,ENSMUSG00000002227,-0.0305118961157702,0.941337205956422
Etv3,ENSMUSG00000003382,-0.0170097909686144,0.941466366591877
Pcdhb18,ENSMUSG00000048347,0.0252195830437457,0.942629858484345
Slc35g1,ENSMUSG00000044026,0.0450870933876734,0.942785708745727
Lipt1,ENSMUSG00000037216,-0.0561188292904357,0.943335124011983
Fam118b,ENSMUSG00000050471,0.022462679224835,0.943430330289735
Pgf,ENSMUSG00000004791,0.041978314794398,0.943729363318451
Fastkd2,ENSMUSG00000025962,0.0215778029216573,0.943729363318451
Mfhas1,ENSMUSG00000070056,-0.0160844307434414,0.943729363318451
Efna2,ENSMUSG00000003070,0.0401115238804352,0.943936726842829
Radil,ENSMUSG00000029576,0.0285607051522603,0.944508347359364
Zfp503,ENSMUSG00000039081,0.0317314164885587,0.944617041140508
Brsk1,ENSMUSG00000035390,0.0135193397180448,0.945307141798139
Rdh13,ENSMUSG00000008435,-0.0169436218378738,0.94532222629512
Gtf2ird2,ENSMUSG00000015942,-0.0220651094694553,0.94532222629512
Apba1,ENSMUSG00000024897,-0.00807279007526361,0.94532222629512
Yars,ENSMUSG00000028811,-0.0120781438524297,0.94532222629512
