cluster_id,cluster_name,rbo_score,bacTRAP_signature
C286-150,C286-150: Dlx6os1.Ppp1r17.GABA-1,0.0185845212463751,pnoc
C286-144,C286-144: Foxp2.Adarb2.Hmcn1.GABA-1,0.0183504431601076,pnoc
C286-119,C286-119: Etv1.Pmfbp1.Onecut2.GABA-2,0.0182142647466338,pnoc
C286-160,C286-160: Pou6f2.Sytl4.Tbx3.GABA-1,0.018081601567175,pnoc
C286-11,C286-11: Adgrf5.Nxph4.GLU-2,0.0180295690470569,pnoc
C286-175,C286-175: Ghrh.GABA-3,0.0179854218819763,pnoc
C286-80,C286-80: Gpc3.Bace2.GLU-5,0.0179012207748309,pnoc
C286-177,C286-177: Acvr1c.Npy.Agrp.GABA-4,0.0175060102285688,pnoc
C286-42,C286-42: Necab1.Cbln4.Cd40.GLU-3,0.0174947009536061,pnoc
C286-104,C286-104: Pvalb.Mixed.GABA-2,0.0174564002782234,pnoc
C286-140,C286-140: Npsr1.Sox14.Lef1.GABA-1,0.0169907799912181,pnoc
C286-106,C286-106: Vip.Vipr2.GABA-2,0.0168302585923707,pnoc
C286-186,C286-186: Abi3bp.Meis2.GABA-5,0.0164765816135827,pnoc
C286-103,C286-103: Nfix.Unassigned.Mixed.GABA-2,0.0163474280861454,pnoc
C286-66,C286-66: Ntng2.Lef1.Mixed.GLU-4,0.0161017573444581,pnoc
C286-117,C286-117: Zic1.Onecut3.Onecut2.GABA-2,0.0158533334449091,pnoc
C286-56,C286-56: Robo3.Sparc.Gpr149.GLU-3,0.0156402625579199,pnoc
C286-148,C286-148: Nts.Crh.GABA-1,0.01545729079122,pnoc
C286-149,C286-149: Grp.Ppp1r17.GABA-1,0.0154536079259102,pnoc
C286-174,C286-174: Trh.Nkx2-4.GABA-3,0.0152555646440373,pnoc
C286-15,C286-15: Sncg.Ebf1.Trh.GLU-2,0.0152252920114848,pnoc
C286-256,C286-256: Gpr34.Selplg.Tmem119.Immune,0.0149581823690214,pnoc
C286-135,C286-135: Npsr1.Tmem114.Lef1.GABA-1,0.0148447003103682,pnoc
C286-136,C286-136: Foxp2.Tmem114.Lef1.GABA-1,0.014678593161366,pnoc
C286-41,C286-41: Gldn.Cbln4.Cd40.GLU-3,0.0144535115696719,pnoc
C286-161,C286-161: Lhx6.Lhx8.GABA-1,0.013939872283172,pnoc
C286-107,C286-107: Cd79a.Fam122b.Vipr2.GABA-2,0.0137028088881484,pnoc
C286-146,C286-146: Zfp804b.Hmcn1.GABA-1,0.0136961148224709,pnoc
C286-145,C286-145: Sox6.Adarb2.Hmcn1.GABA-1,0.0136027150205872,pnoc
C286-197,C286-197: Chat.GABA-7,0.0135809663096843,pnoc
C286-138,C286-138: Col11a1.Sox14.Lef1.GABA-1,0.0135018514259307,pnoc
C286-195,C286-195: Slc6a3.Satb2.GABA-6,0.0133558599081459,pnoc
C286-4,C286-4: Lmx1a.Pitx2.Irx5.GLU-2,0.0132316247875505,pnoc
C286-184,C286-184: Nts.Sst.GABA-4,0.0131498933700645,pnoc
C286-155,C286-155: Crhbp.Dlx1.Lhx6.GABA-1,0.0124640592499927,pnoc
C286-112,C286-112: Nms.Fam122b.Vipr2.GABA-2,0.0120207566723371,pnoc
C286-151,C286-151: St18.Lhx6.GABA-1,0.0118610894242849,pnoc
C286-189,C286-189: Ppp1r1b.Bcl11b.Meis2.GABA-5,0.01184189670214,pnoc
C286-44,C286-44: Smim3.Iigp1.Cd40.GLU-3,0.0116466065367989,pnoc
C286-231,C286-231: Hapln2.Pex5l.Ermn.Oligodendrocytes,0.0115670849090813,pnoc
C286-118,C286-118: Tacr3.Onecut3.Onecut2.GABA-2,0.0111511083128887,pnoc
C286-129,C286-129: Tnfrsf12a.GABA-2,0.0110282341566686,pnoc
C286-267,C286-267: Immune-Trbc1,0.0107083810296758,pnoc
C286-113,C286-113: Prok2.Fam122b.Vipr2.GABA-2,0.0106806043314626,pnoc
C286-49,C286-49: Lamp5.Bcl11b.Gpr149.GLU-3,0.0106226851392093,pnoc
C286-20,C286-20: Crh.Tent5a.GLU-2,0.0105279285219079,pnoc
C286-188,C286-188: Slc17a8.Bcl11b.Meis2.GABA-5,0.0102328722924553,pnoc
C286-127,C286-127: Rrad.Cd24a.Lhx1.GABA-2,0.0101677901072352,pnoc
C286-204,C286-204: Ccdc153.Cdhr4.Ependymal,0.0101317632962266,pnoc
C286-43,C286-43: Esr1.Iigp1.Cd40.GLU-3,0.00992117210212286,pnoc
C286-132,C286-132: Vcan.Col6a1.Il1rapl2.GABA-1,0.00942798067565498,pnoc
C286-32,C286-32: Gpr88.Arhgap36.Fezf1.GLU-3,0.0093855825575725,pnoc
C286-126,C286-126: Nkd1.Cd24a.Lhx1.GABA-2,0.00912565439136919,pnoc
C286-111,C286-111: Igfbp4.Cck.Vipr2.GABA-2,0.00902481278710555,pnoc
C286-272,C286-272: Cnn1.Acta2.Mural,0.00884708445679127,pnoc
C286-123,C286-123: Cck.Unassigned.Lhx1.GABA-2,0.00875355051337059,pnoc
C286-76,C286-76: Glipr1.Pomc.GLU-5,0.00856007814715375,pnoc
C286-193,C286-193: Cxcl14.Tac1.Meis2.GABA-5,0.00851080742022654,pnoc
C286-36,C286-36: Nkx2-2.Unassigned.Fezf1.GLU-3,0.00837486311365039,pnoc
C286-271,C286-271: Lamc3.Acta2.Mural,0.00835843677416926,pnoc
C286-273,C286-273: Sfrp2.Kcnj8.Mural,0.00778084924359604,pnoc
C286-58,C286-58: Nr5a2.C1ql2.Gpr149.GLU-3,0.00768395692783014,pnoc
C286-191,C286-191: Adora2a.Meis2.GABA-5,0.00765326499594672,pnoc
C286-205,C286-205: Crlf1.Ependymal,0.00756001000371697,pnoc
C286-31,C286-31: Col24a1.Unassigned.Fezf1.GLU-3,0.00725622652437515,pnoc
C286-87,C286-87: Nid1.Postn.Foxb1.GLU-8,0.00687258546498533,pnoc
C286-275,C286-275: Il1r1.Slco1a4.Endothelial,0.00679507358067435,pnoc
C286-38,C286-38: Satb2.Cd40.GLU-3,0.00670552767910093,pnoc
C286-251,C286-251: Pdgfra.Cspg4.OPC,0.00663704320943807,pnoc
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,0.00660877612252236,pnoc
C286-217,C286-217: Unassigned.Unassigned.Etnppl.Astrocytes,0.00652334322662954,pnoc
C286-114,C286-114: Prr5l.Cck.Vipr2.GABA-2,0.00640557766915846,pnoc
C286-90,C286-90: Epha8.Foxb1.GLU-8,0.00629315340825935,pnoc
C286-26,C286-26: Ebf3.Foxb1.GLU-2,0.00615858501708633,pnoc
C286-131,C286-131: Satb1.Col6a1.Il1rapl2.GABA-1,0.00606559517516099,pnoc
C286-268,C286-268: Cga.ParsTuber,0.00598077930581993,pnoc
C286-7,C286-7: Rxfp1.Irx5.GLU-2,0.00587683891000244,pnoc
C286-85,C286-85: Nts.Foxb1.GLU-8,0.00568958149878317,pnoc
C286-28,C286-28: Rxfp1.Lmx1a.GLU-2,0.00553533346636536,pnoc
C286-202,C286-202: Frzb.Tanycytes,0.00544683984799349,pnoc
C286-33,C286-33: Cenpf.Arhgap36.Fezf1.GLU-3,0.00535167778822567,pnoc
C286-27,C286-27: Ebf3.Lmx1a.GLU-2,0.00497705994884095,pnoc
C286-102,C286-102: Unassigned.C1ql2.Mixed.GABA-2,0.00491527615942341,pnoc
C286-276,C286-276: Ctla2a.Slco1a4.Endothelial,0.00488846908461947,pnoc
C286-224,C286-224: Gfap.Lgals3.Astrocytes,0.00480557970435451,pnoc
C286-95,C286-95: Meis2.Mixed.GABA-2,0.00472946945705847,pnoc
C286-147,C286-147: Gal.Crh.GABA-1,0.00461536337373509,pnoc
C286-96,C286-96: Unassigned.Unassigned.Mixed.GABA-2,0.00447705078450468,pnoc
C286-134,C286-134: Pthlh.Il1rapl2.GABA-1,0.00446902946707009,pnoc
C286-59,C286-59: Tcf7l2.Vcan.GLU-3,0.00426796831527864,pnoc
C286-252,C286-252: Pdgfra.C1ql1.OPC,0.00424994523177807,pnoc
C286-74,C286-74: Hcrt.Rfx4.GLU-4,0.00418704646853375,pnoc
C286-88,C286-88: Col19a1.Fign.Foxb1.GLU-8,0.00406864050012969,pnoc
C286-39,C286-39: Moxd1.Cd40.GLU-3,0.00402741776302777,pnoc
C286-153,C286-153: Piezo2.Lhx6.GABA-1,0.00400427102401744,pnoc
C286-71,C286-71: Lpar1.GLU-4,0.00398763325316052,pnoc
C286-63,C286-63: Prdm12.Tcf4.GLU-3,0.0038261797252211,pnoc
C286-221,C286-221: A2m.Gfap.Etnppl.Astrocytes,0.00380550960082462,pnoc
C286-86,C286-86: Myo5b.Postn.Foxb1.GLU-8,0.00362458691144502,pnoc
C286-270,C286-270: Vtn.Kcnj8.Mural,0.00336696295069789,pnoc
C286-64,C286-64: Adcyap1.GLU-3,0.00328606548647808,pnoc
C286-192,C286-192: Ppp1r1b.Tac1.Meis2.GABA-5,0.00325119363683558,pnoc
C286-47,C286-47: Nr5a1.Tcf7l2.Gpr149.GLU-3,0.00318261852077341,pnoc
C286-46,C286-46: Slit3.Hmcn2.Gpr149.GLU-3,0.00315531154507998,pnoc
C286-60,C286-60: Tac1.Vcan.GLU-3,0.00311414097588943,pnoc
C286-54,C286-54: Tac1.Fezf1.Gpr149.GLU-3,0.00309638571988425,pnoc
C286-81,C286-81: Ebf3.Caprin2.GLU-6,0.00309432925215861,pnoc
C286-274,C286-274: Pglyrp1.Slco1a4.Endothelial,0.00300879419421866,pnoc
C286-6,C286-6: Nts.Irx5.GLU-2,0.00298207772649293,pnoc
C286-82,C286-82: Oxt.Caprin2.GLU-6,0.00296414113723898,pnoc
C286-30,C286-30: Gpr149.Unassigned.Fezf1.GLU-3,0.00275848468696784,pnoc
C286-83,C286-83: Unassigned.Unassigned.Mixed.GLU-6,0.00274813539602834,pnoc
C286-208,C286-208: Ttll3.Itih3.Etnppl.Astrocytes,0.00273751253295454,pnoc
C286-72,C286-72: Npvf.Rfx4.GLU-4,0.00269062824451718,pnoc
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,0.00260303657653502,pnoc
C286-37,C286-37: Mc4r.Fezf1.GLU-3,0.00255642959860443,pnoc
C286-9,C286-9: Nfia.Nxph4.GLU-2,0.00251938024837743,pnoc
C286-207,C286-207: Hypendymal,0.00243596802986019,pnoc
C286-34,C286-34: Egflam.Unassigned.Fezf1.GLU-3,0.00243078868368279,pnoc
C286-61,C286-61: Prdm13.Tcf4.GLU-3,0.00243078868368279,pnoc
C286-239,C286-239: Mal.Ctps.Ermn.Oligodendrocytes,0.002400896313436,pnoc
C286-247,C286-247: Abhd2.C1ql1.OPC,0.00238375036690178,pnoc
C286-281,C286-281: Meox1.Endothelial,0.002272678570774,pnoc
C286-73,C286-73: Qrfp.Rfx4.GLU-4,0.00223088117827665,pnoc
C286-245,C286-245: Rassf10.Bmp4.Gpr17.Oligodendrocytes,0.00215077659036849,pnoc
C286-253,C286-253: Tyrobp.OPC,0.00213084570144727,pnoc
C286-203,C286-203: Dnah12.Cdhr4.Ependymal,0.00205665847713904,pnoc
C286-57,C286-57: Nr5a1.C1ql2.Gpr149.GLU-3,0.00205594732517324,pnoc
C286-279,C286-279: Sema3c.Sema3g.Endothelial,0.0020461096614363,pnoc
C286-40,C286-40: Nts.Cd40.GLU-3,0.00200760123116655,pnoc
C286-22,C286-22: Tbr1.Meis2.Samd3.GLU-2,0.00200477715623107,pnoc
C286-269,C286-269: Anxa1.ParsTuber,0.00199826014919635,pnoc
C286-243,C286-243: Cnksr3.Gpr17.Oligodendrocytes,0.00197383019960322,pnoc
C286-48,C286-48: Hmcn2.Tcf7l2.Gpr149.GLU-3,0.00197174979246942,pnoc
C286-277,C286-277: Slc38a5.Vtn.Endothelial,0.00195923005339688,pnoc
C286-280,C286-280: Cytl1.Sema3g.Endothelial,0.00179033410965038,pnoc
C286-249,C286-249: Dividing.OPC,0.0015770355177599,pnoc
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,0.00157597051571345,pnoc
C286-25,C286-25: Pde11a.Foxb1.GLU-2,0.001521707580665,pnoc
C286-240,C286-240: Rras2.Ctps.Ermn.Oligodendrocytes,0.00148995308789881,pnoc
C286-173,C286-173: Ebf1.Nkx2-4.GABA-3,0.00139487769092685,pnoc
C286-53,C286-53: Adamts9.Fezf1.Gpr149.GLU-3,0.00134765974274628,pnoc
C286-286,C286-286: Krt19.Fibroblasts,0.00130708795485616,pnoc
C286-198,C286-198: Scn7a.Tanycytes,0.00130008222980591,pnoc
C286-235,C286-235: Nkx2-9.Klk6.Ermn.Oligodendrocytes,0.00110621043606122,pnoc
C286-248,C286-248: Pdgfra.OPC,0.00106394074768594,pnoc
C286-284,C286-284: Slc6a13.Dcn.Fibroblasts,0.000967542623735997,pnoc
C286-238,C286-238: Synpr.Mal.Ermn.Oligodendrocytes,0.000910423667816167,pnoc
C286-242,C286-242: Hspa1a.Ermn.Oligodendrocytes,0.000823995355880703,pnoc
C286-283,C286-283: Angptl1.Dcn.Fibroblasts,0.000778675582156022,pnoc
C286-266,C286-266: Ms4a4b.Immune,0.000758377992860215,pnoc
C286-278,C286-278: Gkn3.Vtn.Endothelial,0.000699259125445893,pnoc
C286-285,C286-285: Slc47a1.Dcn.Fibroblasts,0.000620923585628024,pnoc
C286-228,C286-228: Plin4.Opalin.Ermn.Oligodendrocytes,0.000617190449192699,pnoc
C286-52,C286-52: H2-Q2.Hmcn2.Gpr149.GLU-3,0.000597351706053956,pnoc
C286-222,C286-222: Myoc.Etnppl.Astrocytes,0.000569407193231967,pnoc
C286-97,C286-97: Zic3.Unassigned.Mixed.GABA-2,0.00055297458720692,pnoc
C286-200,C286-200: Slc17a8.Tgfb2.Tanycytes,0.000544537508212967,pnoc
C286-45,C286-45: Rai14.Hmcn2.Gpr149.GLU-3,0.00043770939188928,pnoc
C286-3,C286-3: NSCs,0.000429794534481936,pnoc
C286-50,C286-50: Nkd2.Bcl11b.Gpr149.GLU-3,0.000418307042370425,pnoc
C286-262,C286-262: Top2a.Tmem119.Immune,0.0004136085768408,pnoc
C286-246,C286-246: Ermn.Gpr17.Oligodendrocytes,0.000408911890067043,pnoc
C286-35,C286-35: Sox14.Unassigned.Fezf1.GLU-3,0.000393288914220794,pnoc
C286-265,C286-265: F13a1.Immune,0.000377516794294697,pnoc
C286-282,C286-282: Plvap.Endothelial,0.000370136196735193,pnoc
C286-213,C286-213: Rgs6.Trpm3.Etnppl.Astrocytes,0.000341787876733789,pnoc
C286-70,C286-70: Cped1.Mixed.GLU-4,0.000339599891394784,pnoc
C286-244,C286-244: Mycl.Bmp4.Gpr17.Oligodendrocytes,0.000319722285778405,pnoc
C286-260,C286-260: Crybb1.Wfdc17.Tmem119.Immune,0.000286213966618236,pnoc
C286-152,C286-152: Pbx3.Lhx6.GABA-1,0.0002848626644798,pnoc
C286-201,C286-201: Prr16.Tanycytes,0.000279092869977831,pnoc
C286-143,C286-143: Gal.Hmcn1.GABA-1,0.000273486616285695,pnoc
C286-212,C286-212: Pla2g7.Trpm3.Etnppl.Astrocytes,0.000219760739066174,pnoc
C286-241,C286-241: Mog.Mal.Ermn.Oligodendrocytes,0.000152188004647037,pnoc
C286-187,C286-187: Satb1.Meis2.GABA-5,0.000143379975416321,pnoc
C286-254,C286-254: Arhgap45.Selplg.Tmem119.Immune,0.000104486948940788,pnoc
C286-264,C286-264: Ch25h.Tmem119.Immune,8.81458271194652e-05,pnoc
C286-259,C286-259: H2-Aa.Wfdc17.Tmem119.Immune,8.26434911883052e-05,pnoc
C286-258,C286-258: Selplg.P2ry12.Tmem119.Immune,7.76643491706148e-05,pnoc
C286-218,C286-218: Rhcg.Gjb6.Etnppl.Astrocytes,6.09300290982478e-05,pnoc
C286-199,C286-199: Rassf9.Tgfb2.Tanycytes,5.71175809227542e-05,pnoc
C286-215,C286-215: Serpina3n.Itih3.Etnppl.Astrocytes,4.9002494295754e-05,pnoc
C286-257,C286-257: Inpp5d.P2ry12.Tmem119.Immune,4.82302066546614e-05,pnoc
C286-261,C286-261: Ccl4.Tmem119.Immune,4.49984744154084e-05,pnoc
C286-69,C286-69: Crh.Lhx9.Mixed.GLU-4,4.49983041887176e-05,pnoc
C286-214,C286-214: Agt.Itih3.Etnppl.Astrocytes,4.34096698000101e-05,pnoc
C286-178,C286-178: Lepr.Agrp.GABA-4,4.278583139241e-05,pnoc
C286-209,C286-209: Pdzph1.Gjb6.Etnppl.Astrocytes,3.0499012286356e-05,pnoc
C286-55,C286-55: Nr5a1.Sparc.Gpr149.GLU-3,2.86421003604296e-05,pnoc
C286-206,C286-206: Erythroid-like,1.88336440727925e-05,pnoc
C286-23,C286-23: Ndnf.Meis2.Samd3.GLU-2,1.70585491121071e-05,pnoc
C286-94,C286-94: Nfix.Thrsp.Mixed.GABA-2,9.28787735581674e-06,pnoc
C286-211,C286-211: Notch2.Gjb6.Etnppl.Astrocytes,7.94502523380624e-06,pnoc
C286-220,C286-220: Aqp4.Gfap.Etnppl.Astrocytes,7.94502523380624e-06,pnoc
C286-229,C286-229: Serpinb1a.Opalin.Ermn.Oligodendrocytes,4.60971032524884e-06,pnoc
C286-219,C286-219: Crym.Etnppl.Astrocytes,3.16620370409125e-06,pnoc
C286-216,C286-216: Fbln5.Gjb6.Etnppl.Astrocytes,0,pnoc
C286-226,C286-226: Slc24a2.Pex5l.Ermn.Oligodendrocytes,0,pnoc
C286-227,C286-227: Spag5.Pex5l.Ermn.Oligodendrocytes,0,pnoc
C286-232,C286-232: D7Ertd443e.Pex5l.Ermn.Oligodendrocytes,0,pnoc
C286-233,C286-233: Ppp1r16b.Opalin.Ermn.Oligodendrocytes,0,pnoc
C286-234,C286-234: Anln.Klk6.Ermn.Oligodendrocytes,0,pnoc
C286-236,C286-236: Mag.Pex5l.Ermn.Oligodendrocytes,0,pnoc
C286-237,C286-237: Arhgap45.Ermn.Oligodendrocytes,0,pnoc
C286-51,C286-51: Nr5a1.Hmcn2.Gpr149.GLU-3,0,pnoc
C286-62,C286-62: Nfia.Tcf4.GLU-3,0,pnoc
C286-68,C286-68: Shisal2b.Lhx9.Mixed.GLU-4,0,pnoc
C286-75,C286-75: Anxa2.Pomc.GLU-5,0.25641231453062,pomc
C286-77,C286-77: Ttr.Pomc.GLU-5,0.196759207069251,pomc
C286-76,C286-76: Glipr1.Pomc.GLU-5,0.18481259742569,pomc
C286-176,C286-176: Serpina3n.Npy.Agrp.GABA-4,0.127201630570389,pomc
C286-159,C286-159: Crabp1.Sytl4.Tbx3.GABA-1,0.10461751554087,pomc
C286-177,C286-177: Acvr1c.Npy.Agrp.GABA-4,0.103982682226245,pomc
C286-148,C286-148: Nts.Crh.GABA-1,0.0964459730630416,pomc
C286-97,C286-97: Zic3.Unassigned.Mixed.GABA-2,0.083374776213015,pomc
C286-230,C286-230: Oxt.Pex5l.Ermn.Oligodendrocytes,0.0810577908177811,pomc
C286-174,C286-174: Trh.Nkx2-4.GABA-3,0.0783686189905743,pomc
C286-175,C286-175: Ghrh.GABA-3,0.0771495942682444,pomc
C286-130,C286-130: Tbx19.Il1rapl2.GABA-1,0.0738687688781601,pomc
C286-78,C286-78: Tac2.GLU-5,0.0556547669661394,pomc
C286-281,C286-281: Meox1.Endothelial,0.0556440572233998,pomc
C286-19,C286-19: Sst.Tent5a.GLU-2,0.0551028334460308,pomc
C286-63,C286-63: Prdm12.Tcf4.GLU-3,0.0546225540019503,pomc
C286-195,C286-195: Slc6a3.Satb2.GABA-6,0.0524318881276913,pomc
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,0.0483974088509308,pomc
C286-180,C286-180: Sparc.Npy.Sst.GABA-4,0.0468567703537976,pomc
C286-179,C286-179: Ptprk.Npy.Sst.GABA-4,0.0466011985482537,pomc
C286-84,C286-84: Pmch.GLU-7,0.0446696060732394,pomc
C286-65,C286-65: Tac1.Lef1.Mixed.GLU-4,0.0434129713241092,pomc
C286-178,C286-178: Lepr.Agrp.GABA-4,0.0423889434617663,pomc
C286-250,C286-250: Tmem130.Cspg4.OPC,0.041916717572411,pomc
C286-68,C286-68: Shisal2b.Lhx9.Mixed.GLU-4,0.0407733128473194,pomc
C286-169,C286-169: Gpr50.Nts.GABA-1,0.0400838129618571,pomc
C286-158,C286-158: Vgll3.Tbx3.GABA-1,0.035980397524012,pomc
C286-276,C286-276: Ctla2a.Slco1a4.Endothelial,0.035822543632244,pomc
C286-162,C286-162: Sfrp1.Sox6.Lhx8.GABA-1,0.0343238916713051,pomc
C286-160,C286-160: Pou6f2.Sytl4.Tbx3.GABA-1,0.0340244802749768,pomc
C286-224,C286-224: Gfap.Lgals3.Astrocytes,0.0320593635486076,pomc
C286-189,C286-189: Ppp1r1b.Bcl11b.Meis2.GABA-5,0.0318576612252626,pomc
C286-286,C286-286: Krt19.Fibroblasts,0.0311069177038674,pomc
C286-127,C286-127: Rrad.Cd24a.Lhx1.GABA-2,0.0309509773130071,pomc
C286-196,C286-196: Nr5a2.Satb2.GABA-6,0.0305758569179229,pomc
C286-129,C286-129: Tnfrsf12a.GABA-2,0.0298036239204094,pomc
C286-172,C286-172: Meis2.Nts.GABA-1,0.0295971841330902,pomc
C286-146,C286-146: Zfp804b.Hmcn1.GABA-1,0.0295418925241189,pomc
C286-24,C286-24: Ucn3.Meis2.Samd3.GLU-2,0.0280469399116212,pomc
C286-274,C286-274: Pglyrp1.Slco1a4.Endothelial,0.0278584676920599,pomc
C286-113,C286-113: Prok2.Fam122b.Vipr2.GABA-2,0.0272001387889637,pomc
C286-147,C286-147: Gal.Crh.GABA-1,0.0266089142547767,pomc
C286-264,C286-264: Ch25h.Tmem119.Immune,0.0263833897525135,pomc
C286-152,C286-152: Pbx3.Lhx6.GABA-1,0.026296159630189,pomc
C286-92,C286-92: Gnrh1.GLU-9,0.0260373292221894,pomc
C286-112,C286-112: Nms.Fam122b.Vipr2.GABA-2,0.025022272445985,pomc
C286-221,C286-221: A2m.Gfap.Etnppl.Astrocytes,0.0249495553734536,pomc
C286-183,C286-183: Gpr101.Otp.Sst.GABA-4,0.0248459645064205,pomc
C286-282,C286-282: Plvap.Endothelial,0.0243583104317835,pomc
C286-275,C286-275: Il1r1.Slco1a4.Endothelial,0.0236582373063957,pomc
C286-33,C286-33: Cenpf.Arhgap36.Fezf1.GLU-3,0.023090699229467,pomc
C286-194,C286-194: Nfix.Satb2.GABA-6,0.022611250114634,pomc
C286-18,C286-18: Ucn3.Trh.GLU-2,0.0213577258120126,pomc
C286-269,C286-269: Anxa1.ParsTuber,0.0204740476989671,pomc
C286-255,C286-255: Scn9a.Selplg.Tmem119.Immune,0.0204630542333701,pomc
C286-107,C286-107: Cd79a.Fam122b.Vipr2.GABA-2,0.0203133746971066,pomc
C286-106,C286-106: Vip.Vipr2.GABA-2,0.0195810034443455,pomc
C286-205,C286-205: Crlf1.Ependymal,0.019367970484941,pomc
C286-116,C286-116: Shisal2b.Onecut3.Onecut2.GABA-2,0.0193471148123152,pomc
C286-12,C286-12: Nostrin.Cbln2.Trh.GLU-2,0.0189163425946979,pomc
C286-125,C286-125: Grp.Cd24a.Lhx1.GABA-2,0.0187974141345513,pomc
C286-173,C286-173: Ebf1.Nkx2-4.GABA-3,0.0185645538269688,pomc
C286-215,C286-215: Serpina3n.Itih3.Etnppl.Astrocytes,0.0184379713708081,pomc
C286-110,C286-110: C2cd4b.Fam122b.Vipr2.GABA-2,0.0181688789262999,pomc
C286-74,C286-74: Hcrt.Rfx4.GLU-4,0.0180832579344431,pomc
C286-277,C286-277: Slc38a5.Vtn.Endothelial,0.0180535249297859,pomc
C286-200,C286-200: Slc17a8.Tgfb2.Tanycytes,0.0179222382344028,pomc
C286-20,C286-20: Crh.Tent5a.GLU-2,0.0179148613761494,pomc
C286-217,C286-217: Unassigned.Unassigned.Etnppl.Astrocytes,0.017699844252987,pomc
C286-119,C286-119: Etv1.Pmfbp1.Onecut2.GABA-2,0.017119510939595,pomc
C286-105,C286-105: Otx2.Mixed.GABA-2,0.0170495931301502,pomc
C286-89,C286-89: Eya4.Fign.Foxb1.GLU-8,0.0169558293306898,pomc
C286-154,C286-154: Moxd1.Dlx1.Lhx6.GABA-1,0.0168490596426448,pomc
C286-168,C286-168: Ecel1.Nts.GABA-1,0.0168005473680448,pomc
C286-171,C286-171: Tac2.Nts.GABA-1,0.0166886601979058,pomc
C286-268,C286-268: Cga.ParsTuber,0.0162342661971081,pomc
C286-198,C286-198: Scn7a.Tanycytes,0.0155536180987968,pomc
C286-170,C286-170: Dlx1.Gal.Nts.GABA-1,0.0154221922180857,pomc
C286-263,C286-263: Tyrobp.Tmem119.Immune,0.0152290578111319,pomc
C286-193,C286-193: Cxcl14.Tac1.Meis2.GABA-5,0.0150355470120733,pomc
C286-223,C286-223: Tmem130.Myt1l.Lgals3.Astrocytes,0.0150144448768169,pomc
C286-115,C286-115: Cdkn1c.Cck.Vipr2.GABA-2,0.0145536176634361,pomc
C286-259,C286-259: H2-Aa.Wfdc17.Tmem119.Immune,0.0144328237704026,pomc
C286-256,C286-256: Gpr34.Selplg.Tmem119.Immune,0.0139957367584491,pomc
C286-121,C286-121: Slc6a3.Onecut2.GABA-2,0.0138146446063333,pomc
C286-108,C286-108: Ppp1r17.Fam122b.Vipr2.GABA-2,0.0126386447923772,pomc
C286-222,C286-222: Myoc.Etnppl.Astrocytes,0.0125352699635518,pomc
C286-204,C286-204: Ccdc153.Cdhr4.Ependymal,0.0122943721374046,pomc
C286-8,C286-8: Stk26.Nxph4.GLU-2,0.0119070747574885,pomc
C286-91,C286-91: Prkch.GLU-8,0.0117597234136973,pomc
C286-109,C286-109: Chodl.Fam122b.Vipr2.GABA-2,0.0116641885361267,pomc
C286-111,C286-111: Igfbp4.Cck.Vipr2.GABA-2,0.0106994245757809,pomc
C286-122,C286-122: Arx.Lhx1.GABA-2,0.0103602386903606,pomc
C286-58,C286-58: Nr5a2.C1ql2.Gpr149.GLU-3,0.0102706287257584,pomc
C286-141,C286-141: Barhl2.Lef1.GABA-1,0.00977247030596313,pomc
C286-71,C286-71: Lpar1.GLU-4,0.00975173938883329,pomc
C286-64,C286-64: Adcyap1.GLU-3,0.00915188695244837,pomc
C286-225,C286-225: Cdca7.Myt1l.Lgals3.Astrocytes,0.00900323838977977,pomc
C286-73,C286-73: Qrfp.Rfx4.GLU-4,0.00893773514885414,pomc
C286-210,C286-210: Pmch.Gjb6.Etnppl.Astrocytes,0.00879696559979597,pomc
C286-203,C286-203: Dnah12.Cdhr4.Ependymal,0.00874414809444716,pomc
C286-72,C286-72: Npvf.Rfx4.GLU-4,0.00866350045858335,pomc
C286-156,C286-156: Igfbp4.Lhx6.GABA-1,0.00835979577040246,pomc
C286-123,C286-123: Cck.Unassigned.Lhx1.GABA-2,0.0082778669133274,pomc
C286-182,C286-182: Th.Otp.Sst.GABA-4,0.00792976251436514,pomc
C286-124,C286-124: Vip.Unassigned.Lhx1.GABA-2,0.00787793374131615,pomc
C286-265,C286-265: F13a1.Immune,0.00772162557717275,pomc
C286-69,C286-69: Crh.Lhx9.Mixed.GLU-4,0.00768048847494397,pomc
C286-49,C286-49: Lamp5.Bcl11b.Gpr149.GLU-3,0.00726174301486061,pomc
C286-207,C286-207: Hypendymal,0.00717667632987215,pomc
C286-280,C286-280: Cytl1.Sema3g.Endothelial,0.00716991413344679,pomc
C286-144,C286-144: Foxp2.Adarb2.Hmcn1.GABA-1,0.00716039201581276,pomc
C286-126,C286-126: Nkd1.Cd24a.Lhx1.GABA-2,0.0070880839990507,pomc
C286-267,C286-267: Immune-Trbc1,0.00693134602649767,pomc
C286-192,C286-192: Ppp1r1b.Tac1.Meis2.GABA-5,0.00685797660104558,pomc
