gene,ensembl_gene_id,log2FoldChange,padj
Ctxn1,ENSMUSG00000048644,1.72148,0
Exd1,ENSMUSG00000048647,0.92802,0.2264719
Samd13,ENSMUSG00000048652,-4.56813,0.0479558
Ccdc169,ENSMUSG00000048655,-0.79499,0.6573822
Lemd3,ENSMUSG00000048661,-0.25007,0.4033793
Rhno1,ENSMUSG00000048668,0.95009,0.0015279
Tpcn2,ENSMUSG00000048677,-0.42171,0.8916378
Hmgb4,ENSMUSG00000048686,-0.54043,1
Olfr435,ENSMUSG00000048693,-2.94104,1
Mex3d,ENSMUSG00000048696,0.97265,0.0000381
Krt90,ENSMUSG00000048699,4.86845,0
Ccdc6,ENSMUSG00000048701,0.12385,0.1395347
Speer4b,ENSMUSG00000048703,-3.98398,0.03887
Lurap1l,ENSMUSG00000048706,0.32465,0.3911688
Tprn,ENSMUSG00000048707,-0.92401,0.2872774
Gm8666,ENSMUSG00000048709,1.38313,1
Tbc1d12,ENSMUSG00000048720,-1.01603,0.000292
Fndc9,ENSMUSG00000048721,1.86649,0
Zfp454,ENSMUSG00000048728,0.3014,0.4965769
Ggnbp1,ENSMUSG00000048731,0.20619,0.68022
Klhl11,ENSMUSG00000048732,-0.40559,0.0036384
E130114P18Rik,ENSMUSG00000048747,-2.47714,0.0000012
Prss50,ENSMUSG00000048752,0.34423,0.873418
Mcat,ENSMUSG00000048755,0.64157,0.0063915
Foxo3,ENSMUSG00000048756,-0.51238,0.0029241
Rpl29,ENSMUSG00000048758,1.54571,0
Hoxb3,ENSMUSG00000048763,1.20526,1
Tmprss11f,ENSMUSG00000048764,-0.54043,1
Tmem53,ENSMUSG00000048772,-0.51159,0.5785889
Pthlh,ENSMUSG00000048776,-3.26586,0.000262
P2ry6,ENSMUSG00000048779,-4.55362,0.0000361
Insc,ENSMUSG00000048782,-2.04272,0.0185986
Dcun1d3,ENSMUSG00000048787,-0.00612,0.9843958
Cfap100,ENSMUSG00000048794,-3.3726,0.0073949
Cyb561d1,ENSMUSG00000048796,-0.00175,0.9973139
Cep120,ENSMUSG00000048799,0.30991,0.0599273
Slc35e4,ENSMUSG00000048807,0.24255,0.3932171
Lonrf2,ENSMUSG00000048814,0.37079,0.00032
Dact2,ENSMUSG00000048826,-0.46493,0.568652
Pkd1l3,ENSMUSG00000048827,-1.31097,0.3176878
Vps37c,ENSMUSG00000048832,-0.34237,0.1495325
Slc39a9,ENSMUSG00000048833,0.19879,0.2574871
Vstm2a,ENSMUSG00000048834,-1.45794,0
Gm12185,ENSMUSG00000048852,-2.04172,1
Slc25a47,ENSMUSG00000048856,-1.26747,0.1881172
Arhgap30,ENSMUSG00000048865,-2.55017,0.4871547
Phf3,ENSMUSG00000048874,-0.14654,0.4420392
Pudp,ENSMUSG00000048875,-0.54043,1
Hexim1,ENSMUSG00000048878,0.26509,0.1562188
Cdk5r1,ENSMUSG00000048895,0.2581,0.0600214
Zfp710,ENSMUSG00000048897,0.37471,0.2627125
Rimkla,ENSMUSG00000048899,-1.22156,0.0016691
Neurog1,ENSMUSG00000048904,-1.94482,1
Bnip5,ENSMUSG00000048905,-0.472,0.0690154
Rnf24,ENSMUSG00000048911,-0.17977,0.1432397
Efna5,ENSMUSG00000048915,2.42696,0
Gm5540,ENSMUSG00000048916,-1.54355,0.7011928
Fkrp,ENSMUSG00000048920,1.00756,0
Zfp689,ENSMUSG00000048921,0.80086,0.0003763
Cdca2,ENSMUSG00000048922,-3.17076,0.132068
Ccdc125,ENSMUSG00000048924,1.70603,0.3858957
Tada3,ENSMUSG00000048930,0.33802,0.2356579
Nr1h5,ENSMUSG00000048938,0.83828,0.8766084
Atp13a5,ENSMUSG00000048939,0.5672,0.5180307
Gm6206,ENSMUSG00000048949,0.15076,0.8280336
Prex2,ENSMUSG00000048960,-2.3664,0
Mrgpre,ENSMUSG00000048965,1.18576,0
Yjefn3,ENSMUSG00000048967,1.22372,0.0080217
C1galt1c1,ENSMUSG00000048970,0.14603,0.7004813
Nrsn1,ENSMUSG00000048978,-0.79637,0.0000004
Gphb5,ENSMUSG00000048982,2.16704,1
Elfn1,ENSMUSG00000048988,-1.60147,0.0000647
Prss32,ENSMUSG00000048992,-3.04128,1
Atxn7l2,ENSMUSG00000048997,0.25328,0.4984221
Ndnf,ENSMUSG00000049001,-1.39598,0.025557
BB014433,ENSMUSG00000049008,-0.54043,1
Prss48,ENSMUSG00000049013,0.53436,0.8877237
Tmem121,ENSMUSG00000049036,0.83206,0.2171334
Clec4a1,ENSMUSG00000049037,-1.84998,0.6669553
Mterf2,ENSMUSG00000049038,-0.2818,0.3694893
Rapgef4,ENSMUSG00000049044,-0.27219,0.2063971
Armcx3,ENSMUSG00000049047,-0.07804,0.6526434
Acap2,ENSMUSG00000049076,-1.97445,0
Bmyc,ENSMUSG00000049086,0.63447,0.0030555
Zadh2,ENSMUSG00000049090,-1.5557,0
Sephs2,ENSMUSG00000049091,0.44936,0.1522029
Gpr137c,ENSMUSG00000049092,0.2871,0.2001962
Il23r,ENSMUSG00000049093,-4.90407,0.1028355
Ankrd34a,ENSMUSG00000049097,-0.00256,0.9948622
Pcdh10,ENSMUSG00000049100,-1.34229,0
Ccr2,ENSMUSG00000049103,-0.97453,0.7318671
Dcaf5,ENSMUSG00000049106,0.18446,0.0283006
Ntf3,ENSMUSG00000049107,-3.60606,0.0548529
Themis,ENSMUSG00000049109,3.3941,0.0216583
Oxtr,ENSMUSG00000049112,-1.09268,0.0945664
Agtr1a,ENSMUSG00000049115,2.12899,0
Fam110b,ENSMUSG00000049119,0.15316,0.5422041
Frmd3,ENSMUSG00000049122,-0.2722,0.1920817
Catsperg2,ENSMUSG00000049123,-0.45771,1
Gm8186,ENSMUSG00000049124,1.56875,0
Ivl,ENSMUSG00000049128,-2.85188,0.6082317
C5ar1,ENSMUSG00000049130,-6.10774,0.0051013
Nrap,ENSMUSG00000049134,-2.58868,0.2397413
Plcxd3,ENSMUSG00000049148,-0.07136,0.8542413
Fam183b,ENSMUSG00000049154,2.28664,0
Tex50,ENSMUSG00000049160,-2.05202,0.4127451
Zfp518a,ENSMUSG00000049164,-0.34767,0.0197164
Frmpd4,ENSMUSG00000049176,-0.2468,0.1366542
Purg,ENSMUSG00000049184,-0.08141,0.8670154
Rtl5,ENSMUSG00000049191,1.08675,0.000195
Skint7,ENSMUSG00000049214,-0.51145,1
Pdp1,ENSMUSG00000049225,-0.73135,0.0001336
Gm9833,ENSMUSG00000049230,-0.2248,0.6517645
Gm12497,ENSMUSG00000049231,2.28292,1
Tigd2,ENSMUSG00000049232,0.45746,0.0211056
Apoo-ps,ENSMUSG00000049233,-0.20608,0.7270032
Gm7324,ENSMUSG00000049235,-1.47233,1
Hcar1,ENSMUSG00000049241,-3.18329,0.1019393
Hspe1-ps2,ENSMUSG00000049246,0.64532,0.7912814
Gm5316,ENSMUSG00000049249,1.38313,1
Lrp1b,ENSMUSG00000049252,-2.09673,0
Kcnk3,ENSMUSG00000049265,0.10137,0.5155852
Scn3b,ENSMUSG00000049281,0.2733,0.2572335
Mblac1,ENSMUSG00000049285,0.60597,0.118007
Iba57,ENSMUSG00000049287,0.67592,0.2512056
Lix1l,ENSMUSG00000049288,-0.10654,0.5368552
Zfp219,ENSMUSG00000049295,0.2501,0.3644942
Trappc1,ENSMUSG00000049299,0.84895,0
Prmt6,ENSMUSG00000049300,-0.55868,0.2467568
Syt12,ENSMUSG00000049303,-0.46978,0.0439143
Ccdc71,ENSMUSG00000049305,0.68929,0.0048916
Fut4,ENSMUSG00000049307,0.82462,0.0779391
Sorl1,ENSMUSG00000049313,-1.02239,0
Fbxw13,ENSMUSG00000049314,-5.52224,0.0366106
Zfp2,ENSMUSG00000049321,0.18661,0.3571583
Smcr8,ENSMUSG00000049323,-0.10397,0.5422142
Kmt5a,ENSMUSG00000049327,0.13167,0.5638239
Tenm2,ENSMUSG00000049336,-1.16498,0
Retreg2,ENSMUSG00000049339,0.77491,0
Gm5105,ENSMUSG00000049349,-1.52392,0.5146626
Zg16,ENSMUSG00000049350,6.23371,0.2137427
Rd3,ENSMUSG00000049353,-1.42099,0.4206692
Dcaf7,ENSMUSG00000049354,0.04749,0.8279502
Brd8dc,ENSMUSG00000049357,-2.39502,0.3906656
Krt8,ENSMUSG00000049382,-0.5606,0.8074776
Cox7b2,ENSMUSG00000049387,-1.9815,0.1273391
Gemin4,ENSMUSG00000049396,0.89235,0.0252669
Ogfr,ENSMUSG00000049401,0.76777,0.1306214
Rarres1,ENSMUSG00000049404,-3.19778,0.0394101
Prokr1,ENSMUSG00000049409,-3.89331,0.0238652
Zfp683,ENSMUSG00000049410,-2.06012,1
Tmem241,ENSMUSG00000049411,0.4391,0.1963317
Gm5417,ENSMUSG00000049414,0.34238,0.8062794
Tmem200a,ENSMUSG00000049420,-2.58895,0.0000004
Zfp260,ENSMUSG00000049421,0.36897,0
Chchd10,ENSMUSG00000049422,0.4731,0.00007
Gm9837,ENSMUSG00000049427,-0.54043,1
Upk1b,ENSMUSG00000049436,-6.12239,0.0048382
Cyp20a1,ENSMUSG00000049439,0.16669,0.7525604
Aff4,ENSMUSG00000049470,0.70351,0
1700104B16Rik,ENSMUSG00000049476,0.15818,0.9524454
Gm8508,ENSMUSG00000049477,-0.19722,1
Ctu2,ENSMUSG00000049482,0.37649,0.2137464
Tmem67,ENSMUSG00000049488,-0.11606,0.8372095
Ccnq,ENSMUSG00000049489,0.19801,0.2600798
Pls1,ENSMUSG00000049493,-2.98412,0
Dtx3l,ENSMUSG00000049502,0.94857,0.0011717
Proser1,ENSMUSG00000049504,-0.45193,0.0142228
Sppl2c,ENSMUSG00000049506,2.3923,1
Htr1b,ENSMUSG00000049511,1.15845,0
Espnl,ENSMUSG00000049515,-3.60759,1
Spty2d1,ENSMUSG00000049516,-0.42388,0.0576471
Rps23,ENSMUSG00000049517,1.68558,0
Cdc42ep1,ENSMUSG00000049521,-1.48892,0
Tmem202,ENSMUSG00000049526,-0.27364,0.7414624
Clrn2,ENSMUSG00000049530,-0.70503,1
Sall2,ENSMUSG00000049532,0.0843,0.8042482
Tceal1,ENSMUSG00000049536,0.94191,0
Tecrl,ENSMUSG00000049537,-3.64704,1
Adamts16,ENSMUSG00000049538,-1.51364,0.3349713
H1f1,ENSMUSG00000049539,-0.6867,0.5341306
Clip1,ENSMUSG00000049550,-0.24915,0.0526827
Fzd9,ENSMUSG00000049551,0.28021,0.8919568
Polr1a,ENSMUSG00000049553,0.22317,0.562784
Tmie,ENSMUSG00000049555,1.42206,0
Lingo1,ENSMUSG00000049556,-0.49204,0.0136451
Defb20,ENSMUSG00000049560,-1.41856,1
Olfr95,ENSMUSG00000049561,0.88206,0.8726154
Ap5b1,ENSMUSG00000049562,-2.02373,0.081909
Aknad1,ENSMUSG00000049565,3.76059,0
Cfap46,ENSMUSG00000049571,-0.24614,0.4743955
Zfa-ps,ENSMUSG00000049576,-2.14587,0.5238286
Zfpm1,ENSMUSG00000049577,-0.84152,0.2139464
Tsku,ENSMUSG00000049580,-2.77801,0.0347834
Grm5,ENSMUSG00000049583,-1.72776,0.0000012
Ccdc69,ENSMUSG00000049588,-1.06579,0.7178158
Lce1h,ENSMUSG00000049593,-1.47412,1
Vsig8,ENSMUSG00000049598,-0.13983,0.9119706
Zbtb45,ENSMUSG00000049600,0.65911,0.1666186
Zfp644,ENSMUSG00000049606,-1.46763,0
Gpr55,ENSMUSG00000049608,-1.83042,0.2272152
Omg,ENSMUSG00000049612,0.17513,0.383628
Slc17a5,ENSMUSG00000049624,0.8052,0.0000526
Tifab,ENSMUSG00000049625,-2.01379,0.0973749
C1ql3,ENSMUSG00000049630,-2.34787,0.0013806
Vgll2,ENSMUSG00000049641,-1.57715,0.3374612
2310022A10Rik,ENSMUSG00000049643,0.51114,0.000112
Gpr3,ENSMUSG00000049649,-0.50915,0.3521949
Spatc1,ENSMUSG00000049653,-1.36327,1
Zbtb5,ENSMUSG00000049657,0.34135,0.5647321
Bdp1,ENSMUSG00000049658,-0.00603,0.9684566
Aftph,ENSMUSG00000049659,-0.15885,0.0427922
Morn4,ENSMUSG00000049670,0.14771,0.1657292
Zbtb14,ENSMUSG00000049672,0.42601,0.0464017
Catsperg1,ENSMUSG00000049676,-4.40312,0.0036358
Urgcp,ENSMUSG00000049680,0.48367,0.0277604
Cyp2g1,ENSMUSG00000049685,-0.51056,1
Orai1,ENSMUSG00000049686,0.09487,0.9234217
Pheta2,ENSMUSG00000049687,0.56376,0.7518625
Nckap5,ENSMUSG00000049690,-1.68528,0.0013667
Ucn2,ENSMUSG00000049699,-2.06074,1
Nlrp10,ENSMUSG00000049709,-3.52434,0.3855831
Lig4,ENSMUSG00000049717,-0.21505,0.4330145
Prss46,ENSMUSG00000049719,-1.41856,1
Gal3st1,ENSMUSG00000049721,-1.34635,0.0472224
Mmp12,ENSMUSG00000049723,1.5835,1
Zfp668,ENSMUSG00000049728,0.4512,0.1191941
Trex1,ENSMUSG00000049734,-0.32291,0.2254575
Zfp646,ENSMUSG00000049739,0.21561,0.3649758
5330417H12Rik,ENSMUSG00000049740,-2.02167,1
Rxfp4,ENSMUSG00000049741,-0.54043,1
Arhgap15,ENSMUSG00000049744,-1.37892,0.0302072
Rpl36al,ENSMUSG00000049751,1.83261,0
Zfp672,ENSMUSG00000049755,0.23083,0.1280239
Micos13,ENSMUSG00000049760,1.61416,0
Pmis2,ENSMUSG00000049761,-0.54043,1
Zfp280b,ENSMUSG00000049764,0.45067,0.0013976
Tmsb4x,ENSMUSG00000049775,0.79292,0
Fzd4,ENSMUSG00000049791,-0.19573,0.894811
Bag5,ENSMUSG00000049792,0.24615,0.1979773
Crh,ENSMUSG00000049796,-2.31439,0.0067377
Lrrc19,ENSMUSG00000049799,-1.72506,0.5984387
Sertad2,ENSMUSG00000049800,-0.00256,0.9913773
Armcx4,ENSMUSG00000049804,0.43646,0.0000196
Arhgap23,ENSMUSG00000049807,-0.75305,0.0000001
Fam161a,ENSMUSG00000049811,-1.34616,0.1171197
Zbtb12,ENSMUSG00000049823,1.931,0.0413072
Rbx1-ps,ENSMUSG00000049832,0.84149,0.5463162
Suox,ENSMUSG00000049858,-0.6214,0.2064386
Arl4c,ENSMUSG00000049866,0.03401,0.7743687
Nlrc3,ENSMUSG00000049871,0.74483,0.473004
Calhm5,ENSMUSG00000049872,1.01538,0.3988519
Rlf,ENSMUSG00000049878,-0.28441,0.1859945
2810025M15Rik,ENSMUSG00000049881,0.45963,0.0142315
Vcpkmt,ENSMUSG00000049882,-0.43216,0.5866618
Gm7984,ENSMUSG00000049891,-0.51216,0.5645658
Rasd1,ENSMUSG00000049892,-0.41334,0.4392616
Stkld1,ENSMUSG00000049897,-3.62088,1
4921517D22Rik,ENSMUSG00000049902,0.40963,0.883537
Tmem17,ENSMUSG00000049904,0.00332,0.9969287
Rasl11b,ENSMUSG00000049907,1.88617,0
Gja8,ENSMUSG00000049908,0.10633,0.9804334
2610318N02Rik,ENSMUSG00000049916,0.60138,0.4610622
Slc35c1,ENSMUSG00000049922,-0.99868,0.0103302
Glp2r,ENSMUSG00000049928,-4.69671,0.0142146
Lpar4,ENSMUSG00000049929,-2.01707,0.001288
H2ax,ENSMUSG00000049932,1.2078,0
Lrrc4,ENSMUSG00000049939,0.05933,0.8904384
Pgrmc2,ENSMUSG00000049940,0.69916,0
BC030500,ENSMUSG00000049946,-0.4101,0.0272954
Rpp38,ENSMUSG00000049950,-0.43369,0.4406617
Ccdc137,ENSMUSG00000049957,1.20719,0.0023606
Mrps16,ENSMUSG00000049960,0.65896,0.0000005
Plekhf2,ENSMUSG00000049969,-0.50028,0.4278699
Glt1d1,ENSMUSG00000049971,0.54519,0.1074177
Ankrd55,ENSMUSG00000049985,0.01255,0.9808209
Lrrc25,ENSMUSG00000049988,-3.60807,1
Ppp1r3d,ENSMUSG00000049999,-1.23117,0.2143088
Idnk,ENSMUSG00000050002,1.47264,0
Shisa3,ENSMUSG00000050010,-6.15042,0.0001953
Apol10b,ENSMUSG00000050014,3.34282,0.1432299
Pitpnb,ENSMUSG00000050017,-0.16397,0.3344092
Amz1,ENSMUSG00000050022,-0.09451,0.8096542
Rap2c,ENSMUSG00000050029,-0.17578,0.3393367
Fhl4,ENSMUSG00000050035,-0.23903,0.7014843
Tmx2,ENSMUSG00000050043,0.62224,0.0000321
Ccdc158,ENSMUSG00000050050,0.80197,0.2501326
Tdrp,ENSMUSG00000050052,1.09529,0
Prm3,ENSMUSG00000050058,1.38313,1
Klk6,ENSMUSG00000050063,-1.9687,0.2300521
Zfp697,ENSMUSG00000050064,-0.48124,0.0035519
A130023I24Rik,ENSMUSG00000050066,-0.54043,1
Grem2,ENSMUSG00000050069,-0.22691,0.2610119
Bex1,ENSMUSG00000050071,1.43146,0
Spink8,ENSMUSG00000050074,0.17315,0.9386755
Gpr171,ENSMUSG00000050075,-2.62593,0.2836753
Rspry1,ENSMUSG00000050079,-0.32117,0.1294372
Cby3,ENSMUSG00000050087,-0.31435,0.8976991
1600012H06Rik,ENSMUSG00000050088,-0.4847,0.437053
Ces2b,ENSMUSG00000050097,-1.94482,1
Hmx2,ENSMUSG00000050100,-1.75445,0.2999856
Agmo,ENSMUSG00000050103,-2.66392,0.0930142
Grrp1,ENSMUSG00000050105,-0.29682,0.7636051
Tmc8,ENSMUSG00000050106,-5.002,0.1013444
Haspin,ENSMUSG00000050107,-3.87145,0.3477026
Bpifc,ENSMUSG00000050108,1.50623,0.0288205
Prdx6b,ENSMUSG00000050114,-2.35802,1
Opalin,ENSMUSG00000050121,-2.40553,0
Vwa3b,ENSMUSG00000050122,-1.20046,0.1711338
Sarm1,ENSMUSG00000050132,0.17027,0.6594433
Kcnk12,ENSMUSG00000050138,0.25542,0.704077
Fam205c,ENSMUSG00000050141,-3.30571,0.0035335
Slc25a44,ENSMUSG00000050144,-0.15794,0.2045571
F2rl3,ENSMUSG00000050147,-1.26353,0.557926
Ubqln2,ENSMUSG00000050148,0.61778,0
Slc9b1,ENSMUSG00000050150,-0.80983,0.7342731
Gm867,ENSMUSG00000050157,-3.65198,0.0906617
Mchr1,ENSMUSG00000050164,1.43751,0
Nudt6,ENSMUSG00000050174,-0.10903,0.8859136
A930002I21Rik,ENSMUSG00000050179,-0.54043,1
Lsm10,ENSMUSG00000050188,0.40638,0.3980705
Adam34l,ENSMUSG00000050190,2.48428,0.6163444
Eif5a2,ENSMUSG00000050192,-0.34087,0.0009059
Scd4,ENSMUSG00000050195,0.05448,0.9887786
Lgr4,ENSMUSG00000050199,-0.70237,0.0008153
Otop2,ENSMUSG00000050201,-3.13355,0.3399374
Pla2g4e,ENSMUSG00000050211,0.19982,0.7158046
Eva1b,ENSMUSG00000050212,1.00109,0.6370127
Snip1,ENSMUSG00000050213,0.31383,0.3880865
Olfr70,ENSMUSG00000050215,-2.38847,1
Lgsn,ENSMUSG00000050217,-1.94482,1
Il17d,ENSMUSG00000050222,0.82817,0.1385167
Pigm,ENSMUSG00000050229,-0.91493,0.0123436
Cxcr3,ENSMUSG00000050232,-0.54043,1
Gja4,ENSMUSG00000050234,-2.87036,0.1922508
Hic2,ENSMUSG00000050240,-0.93976,0.0056925
Klre1,ENSMUSG00000050241,-0.54043,1
Gm5446,ENSMUSG00000050243,0.03697,0.9793142
Heatr1,ENSMUSG00000050244,-0.23216,0.6637971
Evc2,ENSMUSG00000050248,-2.86346,0.0198288
Olfr690,ENSMUSG00000050266,0.42134,1
Tmem220,ENSMUSG00000050270,-0.63305,0.5093822
Prag1,ENSMUSG00000050271,-1.62811,0.0009137
Dscam,ENSMUSG00000050272,-0.3364,0.2459451
Fzd2,ENSMUSG00000050288,-1.24618,0.4478354
Foxc1,ENSMUSG00000050295,-1.01351,0.2772673
Abca12,ENSMUSG00000050296,0.84124,0.7557739
Gm9843,ENSMUSG00000050299,2.06206,0
Slc25a2,ENSMUSG00000050304,0.22377,0.9465847
Rictor,ENSMUSG00000050310,-0.38298,0.00003
Nsun3,ENSMUSG00000050312,0.31974,0.3022254
Synpo2,ENSMUSG00000050315,-2.48161,0
Neto1,ENSMUSG00000050321,-1.66048,0
Ndufaf6,ENSMUSG00000050323,0.32902,0.1582116
Hoxc12,ENSMUSG00000050328,3.62996,1
Amer1,ENSMUSG00000050332,-0.68415,0.1414193
C130071C03Rik,ENSMUSG00000050334,-2.73269,0
Lgals3,ENSMUSG00000050335,0.40272,0.7896825
4930486L24Rik,ENSMUSG00000050345,1.50729,0.7572101
Carmil2,ENSMUSG00000050357,0.42038,0.0609465
Sprr1a,ENSMUSG00000050359,1.28918,0.5090072
Ch25h,ENSMUSG00000050370,2.57356,1
Snx21,ENSMUSG00000050373,0.65233,0.0000723
Il31ra,ENSMUSG00000050377,-2.24179,0.3480969
Septin6,ENSMUSG00000050379,-0.7429,0.0001309
Kif7,ENSMUSG00000050382,-2.09658,0.0210286
C77080,ENSMUSG00000050390,-0.20191,0.6789281
Armcx6,ENSMUSG00000050394,0.05305,0.9206507
Tnfsf15,ENSMUSG00000050395,-4.13161,0.2737052
Foxl2,ENSMUSG00000050397,-3.23277,1
Tcf19,ENSMUSG00000050410,-3.003,0.0015897
Ppp1r3g,ENSMUSG00000050423,-1.76842,0.4822014
Pnma5,ENSMUSG00000050424,-0.8988,0.3418063
Fbxo46,ENSMUSG00000050428,0.02448,0.9762223
Enthd1,ENSMUSG00000050439,7.62396,1
Hamp,ENSMUSG00000050440,5.8031,0.2518801
Cyp8b1,ENSMUSG00000050445,-0.54043,1
Lypd6,ENSMUSG00000050447,0.40912,0.2323464
Krt78,ENSMUSG00000050463,1.01763,0.7811074
Fam118b,ENSMUSG00000050471,0.47902,0.0017006
Slc35d3,ENSMUSG00000050473,-2.50949,0.2482255
Psma5-ps,ENSMUSG00000050490,0.54806,0.5529001
Fam167b,ENSMUSG00000050493,-4.29711,0.0728611
Fbxl22,ENSMUSG00000050503,-4.87502,0.0000619
Pcdh20,ENSMUSG00000050505,2.41757,0
Oprd1,ENSMUSG00000050511,-2.53706,0.0000531
Cldn8,ENSMUSG00000050520,-2.32303,0.4561677
Mgat4f,ENSMUSG00000050526,-2.41839,1
Fam171a1,ENSMUSG00000050530,0.06925,0.7610015
Gm9845,ENSMUSG00000050533,1.37789,0.6172999
Htr5b,ENSMUSG00000050534,-5.40948,0.0464603
B230217C12Rik,ENSMUSG00000050538,-0.00002,0.9998757
Adra1b,ENSMUSG00000050541,-0.56896,0.1372317
Fam228b,ENSMUSG00000050545,-0.32117,0.6409144
Fam241a,ENSMUSG00000050549,-2.16671,0.0003219
Gm11868,ENSMUSG00000050550,-0.01683,0.9939461
Lamtor4,ENSMUSG00000050552,1.01659,0.0002269
Hyls1,ENSMUSG00000050555,-0.57337,0.4781815
Kcnb1,ENSMUSG00000050556,0.76104,0.0080582
Prokr2,ENSMUSG00000050558,0.47063,0.2369224
Tor1aip2,ENSMUSG00000050565,0.44404,0.0245196
Maml1,ENSMUSG00000050567,-1.05105,0.0109012
Mmp13,ENSMUSG00000050578,-3.56692,1
Lrrc4c,ENSMUSG00000050587,-0.44913,0.0006237
Fam78a,ENSMUSG00000050592,-1.96716,0.409596
Zfp831,ENSMUSG00000050600,-1.12302,0.0599801
Zfp61,ENSMUSG00000050605,0.70961,0.1733857
Micos10,ENSMUSG00000050608,0.83891,0
Txndc2,ENSMUSG00000050612,-1.31034,1
Zscan29,ENSMUSG00000050619,0.06961,0.8672896
Rps27rt,ENSMUSG00000050621,2.5039,0
Catsperz,ENSMUSG00000050623,-4.8119,0.0023624
Ccdc121,ENSMUSG00000050625,-4.62644,0.0010673
Gpd1l,ENSMUSG00000050627,-0.30047,0.0067904
Ubald2,ENSMUSG00000050628,0.36106,0.2594568
Tmem150c,ENSMUSG00000050640,-0.06169,0.8674089
Trhde,ENSMUSG00000050663,-2.02391,0
Vstm4,ENSMUSG00000050666,-1.89501,0.0050251
Gpatch11,ENSMUSG00000050668,0.07826,0.5309048
Ism2,ENSMUSG00000050671,-2.44632,1
Gp1ba,ENSMUSG00000050675,-1.54546,0.3297963
Ccdc96,ENSMUSG00000050677,-1.95822,0.0046359
Prkaa1,ENSMUSG00000050697,-0.18744,0.1022904
Emilin3,ENSMUSG00000050700,-2.80107,0.4040625
2310061I04Rik,ENSMUSG00000050705,0.26104,0.154201
Ftl1,ENSMUSG00000050708,-0.49575,0.0000001
Scg2,ENSMUSG00000050711,0.38298,0.061233
Zbtb26,ENSMUSG00000050714,-0.46544,0.2096672
Plekho2,ENSMUSG00000050721,-1.34427,0.0075031
Arhgap42,ENSMUSG00000050730,-1.03374,0.0011445
Vamp8,ENSMUSG00000050732,-2.60223,0.0090445
Ptges,ENSMUSG00000050737,-1.35373,1
Trim15,ENSMUSG00000050747,-0.89525,0.6145133
Pgbd5,ENSMUSG00000050751,-0.4409,0.1198316
Gp1bb,ENSMUSG00000050761,-1.6649,0.0006568
Prss27,ENSMUSG00000050762,2.16704,1
Tmem37,ENSMUSG00000050777,-1.3501,0.6415894
Htr1f,ENSMUSG00000050783,0.87306,0.0889916
Ccdc126,ENSMUSG00000050786,-0.12775,0.8323878
B3galt6,ENSMUSG00000050796,0.78864,0.0219631
H2bc1,ENSMUSG00000050799,-1.47412,1
Muc15,ENSMUSG00000050808,-2.32775,0.3522373
Ecpas,ENSMUSG00000050812,0.00444,0.9816041
Olfr330,ENSMUSG00000050818,4.32359,0.4114034
Fam131a,ENSMUSG00000050821,0.76337,0.0004018
Slc29a4,ENSMUSG00000050822,1.22618,0
Sstr5,ENSMUSG00000050824,-3.50765,0.0799183
Vwc2,ENSMUSG00000050830,-1.39038,0.0153217
Cdh20,ENSMUSG00000050840,-2.73392,0.1274712
1700020N01Rik,ENSMUSG00000050844,-3.06092,1
Zfp623,ENSMUSG00000050846,-0.31313,0.4795684
Tmem125,ENSMUSG00000050854,-3.39022,0.013571
Zfp940,ENSMUSG00000050855,-0.39618,0.0902655
Atp5k,ENSMUSG00000050856,1.17352,0
Phospho1,ENSMUSG00000050860,-1.25639,0.501018
Minar2,ENSMUSG00000050875,1.4874,0
Spata31d1a,ENSMUSG00000050876,-1.47233,1
Pdik1l,ENSMUSG00000050890,0.05293,0.8863544
Tatdn1,ENSMUSG00000050891,0.9065,0.0007614
Rtn4rl2,ENSMUSG00000050896,-1.58836,0.6823325
Gm7327,ENSMUSG00000050900,0.02893,0.9795261
Tvp23a,ENSMUSG00000050908,0.60347,0.0000015
Cdr2l,ENSMUSG00000050910,-0.37965,0.1277566
Tmem123,ENSMUSG00000050912,-0.90707,0.0015076
Ankrd37,ENSMUSG00000050914,-0.37173,0.5867166
Zfp366,ENSMUSG00000050919,1.97697,0.3560575
P2ry10,ENSMUSG00000050921,-2.02294,1
Dcaf12l2,ENSMUSG00000050926,-1.1786,0.1750256
Map10,ENSMUSG00000050930,0.66917,0.05927
Sgms2,ENSMUSG00000050931,1.6579,0.0000017
Gm42743,ENSMUSG00000050936,2.29655,0.4500063
Efcab5,ENSMUSG00000050944,-1.61768,0.0000025
Zfp438,ENSMUSG00000050945,-0.69504,0.0407491
Amigo1,ENSMUSG00000050947,0.80722,0.0000013
Gja1,ENSMUSG00000050953,-1.74223,0
Zfp169,ENSMUSG00000050954,-0.69372,0.0233305
Insl6,ENSMUSG00000050957,-0.12014,0.972571
Kcns2,ENSMUSG00000050963,-0.7808,0.369389
Prkca,ENSMUSG00000050965,-0.18586,0.4119284
Lin28a,ENSMUSG00000050966,-3.77467,1
Creg2,ENSMUSG00000050967,-0.59217,0.000324
Gdpgp1,ENSMUSG00000050973,-0.52751,0.0439214
Gm9847,ENSMUSG00000050974,2.86634,1
Apol10a,ENSMUSG00000050982,1.31809,1
Selenon,ENSMUSG00000050989,0.49392,0.0283456
