mixingrf	reduction	mixingknn	mean_knn_purity	silhouette_score_euclidean	mean_purity_knn_norm	mixingknn_norm	mixingrf_norm	mixing_score	asw_norm	purity_score	method	ndim	features_ngenes	scvi_params	nlayers	max_epochs	dropout_rate
0.946508973834167	scVI_0_300_0.1_3_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.2000_faf95328efd432d8d2539ad16c0852db	0.443966259153799	0.430392783699386	0.075887391311439	86.76	93.71	94.3	94.005	68.69	86.76	scVI	65	2000	300_0.1_3_256	3	300	0.1
0.945771967772166	scVI_0_300_0.1_3_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.2500_9cb905921b2b2a2155d22b4f1bbf53da	0.436196699094583	0.426168577082798	0.0880335101733931	84.73	92.07	93.82	92.945	81.48	84.73	scVI	65	2500	300_0.1_3_256	3	300	0.1
0.941570274877561	scVI_0_300_0.1_3_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.3000_5a67c718bb47fffe6e6c8b87f9d1b722	0.428469426211499	0.423864910585524	0.0870820486028292	83.62	90.44	91.12	90.78	80.48	83.62	scVI	65	3000	300_0.1_3_256	3	300	0.1
0.947897456895717	scVI_0_300_0.1_3_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.750_a9ca29ae613bc8e54ae3bc4b14337d03	0.464981614936524	0.423647585911673	0.0536221295790427	83.52	98.14	95.19	96.665	45.23	83.52	scVI	65	750	300_0.1_3_256	3	300	0.1
0.94831972499032	scVI_0_400_0.01_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.1000_75b18640de86704e3ac8514801fb23d8	0.441837740168979	0.435680698562137	0.0408402600192188	89.3	93.26	95.46	94.36	31.77	89.3	scVI	110	1000	400_0.01_2_256	2	400	0.01
0.950893412927548	scVI_0_400_0.01_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.1250_4391d95b563b15c6700a41ab5eda783c	0.436627371631265	0.439292534570018	0.0413677291005936	91.04	92.16	97.12	94.64	32.32	91.04	scVI	110	1250	400_0.01_2_256	2	400	0.01
0.953343348655381	scVI_0_400_0.01_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.1500_bfbaa25b95720a2ff962aeb66121d0c2	0.42928848410873	0.438539127023538	0.0437343707319147	90.68	90.61	98.7	94.655	34.81	90.68	scVI	110	1500	400_0.01_2_256	2	400	0.01
0.952320968078745	scVI_0_400_0.01_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.2000_9c19d61ec4a9b79c5fb1f65e5916d493	0.428260634574015	0.441404748868169	0.0452106530686343	92.06	90.39	98.04	94.215	36.37	92.06	scVI	110	2000	400_0.01_2_256	2	400	0.01
0.953149037605982	scVI_0_400_0.01_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.2500_6ac3c2d75295ab557d21b99a087aaf61	0.42759233671184	0.439858864597858	0.0422847633529793	91.31	90.25	98.57	94.41	33.29	91.31	scVI	110	2500	400_0.01_2_256	2	400	0.01
0.949631461042751	scVI_0_400_0.01_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.750_c4306b762e6f76152ba003f3208f260b	0.449442494818092	0.428015960079301	0.0373156800564971	85.62	94.86	96.31	95.585	28.05	85.62	scVI	110	750	400_0.01_2_256	2	400	0.01
0.949185614085174	scVI_0_400_0.05_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.1000_873fd3ffa8f7fa50321edf70ee76bcf8	0.453625013821092	0.429901117376769	0.0567663453742724	86.52	95.75	96.02	95.885	48.54	86.52	scVI	110	1000	400_0.05_2_256	2	400	0.05
0.949105280447916	scVI_0_400_0.05_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.1250_29be28044318a16f165ad4aa4720a84b	0.445424781225195	0.433621680483159	0.0558581866433649	88.31	94.02	95.97	94.995	47.59	88.31	scVI	110	1250	400_0.05_2_256	2	400	0.05
0.949737229057597	scVI_0_400_0.05_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.1500_d877bdedea203c5dcfd61d1867ce2844	0.441837740168979	0.436916667330029	0.062129943863191	89.9	93.26	96.38	94.82	54.19	89.9	scVI	110	1500	400_0.05_2_256	2	400	0.05
0.950796997405058	scVI_0_400_0.05_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.2000_2d15d1b4808a8f4d44f3e609493a7c3a	0.436238986270715	0.439025432761551	0.0598789096401907	90.91	92.08	97.06	94.57	51.82	90.91	scVI	110	2000	400_0.05_2_256	2	400	0.05
0.951156979473208	scVI_0_400_0.05_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.2500_a1803698df08df7065fa6eeecebd3e34	0.431344183178159	0.435655388806036	0.0640810243606937	89.29	91.04	97.29	94.165	56.25	89.29	scVI	110	2500	400_0.05_2_256	2	400	0.05
0.948573606386337	scVI_0_400_0.05_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.3000_2537440ef081df08def246308342d6a2	0.426298620050547	0.436133500110996	0.0597576159334824	89.52	89.98	95.63	92.805	51.69	89.52	scVI	110	3000	400_0.05_2_256	2	400	0.05
0.945883838093963	scVI_0_400_0.05_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.750_5fc68aaab16723695406879b290f4f8d	0.458239904412023	0.426373941291557	0.0484348813965562	84.83	96.72	93.9	95.31	39.77	84.83	scVI	110	750	400_0.05_2_256	2	400	0.05
0.923272804923028	scVI_0_50_0.01_3_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.2500_7c3d2e9cc401ec5110e4e48358e81059	0.311423124758114	0.451551036240534	0.0534920875331767	96.94	65.73	79.34	72.535	45.09	96.94	scVI	65	2500	50_0.01_3_256	3	50	0.01
0.921505471894962	scVI_0_50_0.01_3_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.3000_6f27578d73d4929c50bb2e606d3cd374	0.300066523642682	0.451179758557701	0.0551754173143336	96.76	63.33	78.21	70.77	46.87	96.76	scVI	65	3000	50_0.01_3_256	3	50	0.01
0.925368662008087	scVI_0_50_0.01_3_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.750_6b938382c685cf090228a7da23f43cbe	0.299873476431495	0.427874524020799	0.0353567399677271	85.55	63.29	80.69	71.99	25.99	85.55	scVI	65	750	50_0.01_3_256	3	50	0.01
0.923948425812305	scVI_0_50_0.01_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.1000_6526b525fdd9f926c98334a4ccbf4d13	0.315605643761114	0.433682523375438	0.0472269969827088	88.34	66.61	79.78	73.195	38.49	88.34	scVI	65	1000	50_0.01_4_256	4	50	0.01
0.924088829066446	scVI_0_50_0.01_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.1000_c7084837e0f432a81be87d34989e8fe0	0.315605643761114	0.433682523375438	0.0472269969827088	88.34	66.61	79.87	73.24	38.49	88.34	scVI	65	1000	50_0.01_4_256	4	50	0.01
0.924194406955653	scVI_0_50_0.01_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.1250_937a66888a44846ce5bc7ba16b71fadb	0.320458159677539	0.435885741409475	0.0540835700738182	89.4	67.64	79.94	73.79	45.72	89.4	scVI	65	1250	50_0.01_4_256	4	50	0.01
0.924081045241712	scVI_0_50_0.01_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.1500_60f45f9f9e8279ada72e740678b4e10f	0.320458159677539	0.438208842570753	0.0610655687903538	90.52	67.64	79.86	73.75	53.07	90.52	scVI	65	1500	50_0.01_4_256	4	50	0.01
0.923566887864832	scVI_0_50_0.01_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.2000_24deec39f9db0b4f82df86b537be196a	0.325011132108395	0.442079589992972	0.0656417989690396	92.38	68.6	79.53	74.065	57.89	92.38	scVI	65	2000	50_0.01_4_256	4	50	0.01
0.924741990003865	scVI_0_50_0.01_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.2500_375cefb59fa57d47536e3b89d4acd63e	0.324906545807117	0.442362796784157	0.0663175588216704	92.52	68.58	80.29	74.435	58.61	92.52	scVI	65	2500	50_0.01_4_256	4	50	0.01
0.923001001903239	scVI_0_50_0.01_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.3000_1777891389f5844feaa1192aa5880537	0.317776449922065	0.442954824115815	0.0700993008396457	92.8	67.07	79.17	73.12	62.59	92.8	scVI	65	3000	50_0.01_4_256	4	50	0.01
0.922714101094629	scVI_0_50_0.01_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.750_1b7971dedb4e448df19b07e17df679ba	0.312196008921567	0.425745290952739	0.0451281074638399	84.53	65.89	78.98	72.435	36.28	84.53	scVI	65	750	50_0.01_4_256	4	50	0.01
0.934146083993831	scVI_0_50_0.05_2_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.1000_d8d2464a0841870c75fa488debd5c76b	0.32088883221422	0.439579375813065	0.0388464859340377	91.18	67.73	86.34	77.035	29.66	91.18	scVI	65	1000	50_0.05_2_256	2	50	0.05
0.938019921541112	scVI_0_50_0.05_2_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.1250_5b8e4f95aab44f01d309626cfa7dcae0	0.325011132108395	0.444918029089664	0.0433171212087577	93.75	68.6	88.83	78.715	34.37	93.75	scVI	65	1250	50_0.05_2_256	2	50	0.05
0.937373455638227	scVI_0_50_0.05_2_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.1500_1673a41352bbae77cd39f1ca519b27a9	0.320458159677539	0.449037946023981	0.044181547202208	95.73	67.64	88.42	78.03	35.29	95.73	scVI	65	1500	50_0.05_2_256	2	50	0.05
0.937296800929983	scVI_0_50_0.05_2_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.2000_2c4631c3d9656852e22d152537f25721	0.324906545807117	0.451770385278451	0.050455799310542	97.04	68.58	88.37	78.475	41.9	97.04	scVI	65	2000	50_0.05_2_256	2	50	0.05
0.934942639769138	scVI_0_50_0.05_2_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.2500_face3d03a3b73ad96392995a329e06a7	0.327392917413227	0.457920631225624	0.0532558303033926	100	69.1	86.85	77.975	44.85	100	scVI	65	2500	50_0.05_2_256	2	50	0.05
0.933849805381708	scVI_0_50_0.05_2_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.750_4fdaa8f8322f05f190425a32603a1fef	0.308770248690652	0.429796751561706	0.0347618498129143	86.47	65.17	86.15	75.66	25.36	86.47	scVI	65	750	50_0.05_2_256	2	50	0.05
0.945536544628193	scVI_1_400_0.1_2_256_gene_zinb_cov2..scVI..85..RNA.log.vst.split_Batch_ID.features.1000_9196bad3fb0a6ab8d68cea3dd2d9891a	0.457376860287411	0.431229318224843	0.0636038102946354	87.16	96.54	93.67	95.105	55.75	87.16	scVI	85	1000	400_0.1_2_256	2	400	0.1
0.945380405200806	scVI_1_400_0.1_2_256_gene_zinb_cov2..scVI..85..RNA.log.vst.split_Batch_ID.features.1250_03c10730a4b1685057ad0314b7f86cf4	0.449873167354773	0.43270653197243	0.070145153962108	87.87	94.95	93.57	94.26	62.64	87.87	scVI	85	1250	400_0.1_2_256	2	400	0.1
0.945040225103803	scVI_1_400_0.1_2_256_gene_zinb_cov2..scVI..85..RNA.log.vst.split_Batch_ID.features.1500_55709964935345e204bf97faa19c2435	0.444827604227162	0.432764229158457	0.0674680826551558	87.9	93.89	93.35	93.62	59.82	87.9	scVI	85	1500	400_0.1_2_256	2	400	0.1
0.947661246564298	scVI_1_400_0.1_2_256_gene_zinb_cov2..scVI..85..RNA.log.vst.split_Batch_ID.features.2000_5e31aa323c46e0fb15d6f94afc210cce	0.441837740168979	0.437788584555408	0.0697296511210154	90.32	93.26	95.04	94.15	62.2	90.32	scVI	85	2000	400_0.1_2_256	2	400	0.1
0.945706720317557	scVI_1_400_0.1_2_256_gene_zinb_cov2..scVI..85..RNA.log.vst.split_Batch_ID.features.2500_8bbdcc7a929382647279eed5b3816f2b	0.434068180109763	0.434565676983566	0.074143342771411	88.77	91.62	93.78	92.7	66.85	88.77	scVI	85	2500	400_0.1_2_256	2	400	0.1
0.946134499961792	scVI_1_400_0.1_2_256_gene_zinb_cov2..scVI..85..RNA.log.vst.split_Batch_ID.features.3000_8082dea406acee2a723d41906762ccd0	0.428469426211499	0.435420366295969	0.0719174721914552	89.18	90.44	94.06	92.25	64.51	89.18	scVI	85	3000	400_0.1_2_256	2	400	0.1
0.941119362954329	scVI_2_150_0.01_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.1250_03c10730a4b1685057ad0314b7f86cf4	0.38512925355846	0.430819764731954	0.0168365307238297	86.97	81.29	90.83	86.06	6.48	86.97	scVI	110	1250	150_0.01_2_256	2	150	0.01
0.931398987018673	scVI_3_50_0.1_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.2000_b9d2485e7957ec1bc9edd3d38d917564	0.395069619778628	0.427951282235392	0.0878513208582982	85.59	83.39	84.57	83.98	81.29	85.59	scVI	65	2000	50_0.1_4_256	4	50	0.1
0.932851528326195	scVI_3_50_0.1_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.2500_d5e19cd3ccc366b5ee9e69909cc1194e	0.387450819754468	0.42847606028168	0.0983937241755246	85.84	81.78	85.51	83.645	92.4	85.84	scVI	65	2500	50_0.1_4_256	4	50	0.1
0.930290111383659	scVI_3_50_0.1_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.3000_5e9de45c2cee3c765ed81c33c58c2051	0.379321708022713	0.422547628782678	0.0953302543420516	82.99	80.06	83.86	81.96	89.17	82.99	scVI	65	3000	50_0.1_4_256	4	50	0.1
0.949602476892059	scVI_0_300_0.05_3_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.3000_92b7e4fd6d6ce49ffb293eafea5e0375	0.428469426211499	0.431478098540343	0.0678741260872423	87.28	90.44	96.29	93.365	60.25	87.28	scVI	110	3000	300_0.05_3_256	3	300	0.05
0.952937470123101	scVI_0_400_0.01_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.3000_1915db912b72dfbbd6c04e2d676587fa	0.416473360921902	0.437712140611046	0.0406065110321452	90.28	87.9	98.44	93.17	31.52	90.28	scVI	110	3000	400_0.01_2_256	2	400	0.01
0.942380623638863	scVI_0_400_0.05_4_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.3000_0a125d6900cfd930b5a020cd78e7de28	0.449873167354773	0.406348240828558	0.0948602893116183	75.2	94.95	91.64	93.295	88.68	75.2	scVI	110	3000	400_0.05_4_256	4	400	0.05
0.936902563035575	scVI_0_400_0.1_4_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.3000_e9b11dacd25decfcd89c1623473e5352	0.444827604227162	0.411659566380702	0.103260342270589	77.75	93.89	88.12	91.005	97.52	77.75	scVI	65	3000	400_0.1_4_256	4	400	0.1
0.93419849960695	scVI_0_50_0.05_2_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.3000_f6f4605f3276a1cebd6871edbcad3c0d	0.320458159677539	0.456333866846125	0.0549204037482954	99.24	67.64	86.37	77.005	46.6	99.24	scVI	65	3000	50_0.05_2_256	2	50	0.05
0.939972128995836	scVI_0_150_0.01_4_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.3000_28cbe35390587ef66c4c0d810acfc1ae	0.391870964082962	0.431028394792766	0.0621469547893837	87.07	82.71	90.09	86.4	54.21	87.07	scVI	110	3000	150_0.01_4_256	4	150	0.01
0.947812167765207	scVI_0_150_0.1_2_256_gene_zinb_cov2..scVI..65..RNA.log.vst.split_Batch_ID.features.3000_5d27551d5183aced6b8218952f7c0a9a	0.395622810549281	0.449905909333019	0.0509659859680802	96.15	83.5	95.14	89.32	42.43	96.15	scVI	65	3000	150_0.1_2_256	2	150	0.1
0.943822138352047	scVI_0_200_0.01_4_256_gene_zinb_cov2..scVI..85..RNA.log.vst.split_Batch_ID.features.3000_2f518cd476a59fb8fd0609782d3ff0d9	0.416473360921902	0.424098774222339	0.0585992462639753	83.73	87.9	92.57	90.235	50.47	83.73	scVI	85	3000	200_0.01_4_256	4	200	0.01
0.948887610124338	scVI_0_200_0.05_3_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.3000_34fbd97dae87723f667d8780ca9e9977	0.41561201584854	0.43937849050469	0.062153332556968	91.08	87.72	95.83	91.775	54.22	91.08	scVI	110	3000	200_0.05_3_256	3	200	0.05
0.951499011360631	scVI_0_300_0.01_2_256_gene_zinb_cov2..scVI..110..RNA.log.vst.split_Batch_ID.features.3000_f731be1171a74c191de7fafa5f676865	0.407675951327972	0.443652983989421	0.01693850111074	93.14	86.05	97.51	91.78	6.58	93.14	scVI	110	3000	300_0.01_2_256	2	300	0.01
0.950606947444457	scVI_0_300_0.05_2_256_gene_zinb_cov2..scVI..85..RNA.log.vst.split_Batch_ID.features.3000_64ba00eb9681597a71821b00e815cc00	0.407675951327972	0.446133504377562	0.0407343202926733	94.33	86.05	96.94	91.495	31.65	94.33	scVI	85	3000	300_0.05_2_256	2	300	0.05
